CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
485	486	5	0.7678	-136.124
83	253	5	0.858	68.062
205	254	5	0.9727	-14.016
16	126	5	0.8801	162.053
159	277	5	0.8137	148.074
130	234	5	0.9319	31.013
407	408	5	0.8317	-281.198
90	234	5	0.9387	-18.010
27	205	5	0.8585	18.010
204	231	5	0.9299	-14.015
27	28	5	0.9321	-1.003
27	210	5	0.8219	-263.188
80	113	5	0.8661	15.995
254	292	5	0.8486	-15.993
22	220	5	0.9096	-9.984
281	291	5	0.8576	-4.032
179	232	5	0.8939	15.995
100	123	5	0.9407	15.994
277	291	5	0.7701	11.964
77	130	5	0.8845	-193.066
10	33	5	0.8013	162.052
63	281	5	0.8087	21.030
76	319	5	0.78	0.000
125	321	5	0.8674	15.044
255	291	5	0.758	-1.012
16	467	5	0.8627	30.012
3	126	5	0.9165	-57.010
90	373	5	0.8679	-192.041
310	358	7	0.7158	56.027
191	358	7	0.9508	0.000
191	308	7	0.7532	9.985
306	369	7	0.7191	-178.048
301	305	7	0.7069	192.063
162	302	7	0.7488	3.994
300	306	7	0.7325	18.011
194	357	7	0.7849	-0.000
199	302	7	0.7295	18.011
162	306	7	0.712	-25.008
191	301	7	0.7455	-162.052
191	310	7	0.7141	-56.026
306	308	7	0.739	10.992
162	199	7	0.8095	-14.017
308	358	7	0.7611	-9.985
199	310	7	0.717	-66.011
202	305	7	0.8189	-0.000
202	302	7	0.7484	-2.016
202	357	7	0.7	-12.000
202	301	7	0.7196	-192.063
302	305	7	0.7409	2.015
199	358	7	0.7301	-9.984
162	308	7	0.8273	-14.016
300	308	7	0.7224	29.003
202	306	7	0.7493	-31.018
191	300	7	0.7079	-19.018
300	369	7	0.7216	-160.037
194	202	7	0.7237	12.000
199	308	7	0.9052	0.000
306	358	7	0.7396	1.007
199	300	7	0.7049	-29.002
301	358	7	0.7388	162.053
308	310	7	0.7473	-66.011
194	358	7	0.7094	-18.011
199	306	7	0.7175	-10.991
191	306	7	0.7388	-1.007
301	306	7	0.7382	161.045
191	199	7	0.7187	9.984
305	306	7	0.7203	-31.018
302	308	7	0.7421	-18.010
191	194	7	0.7208	18.011
47	213	8	0.8307	-2.052
348	387	9	0.7193	-176.032
387	392	9	0.8519	29.975
18	40	10	0.8024	15.993
41	108	10	0.7459	1.979
18	41	10	0.766	-14.016
529	560	12	0.8134	-0.000
251	270	13	0.7001	-11.328
242	307	14	0.9196	15.996
326	390	14	0.8643	-85.997
326	327	14	0.7609	-3.005
242	326	14	0.8792	-14.017
307	326	14	0.797	-30.013
307	505	14	0.7865	-146.036
241	242	14	0.8084	-18.011
156	184	16	0.7443	162.053
11	177	18	0.7168	-146.069
482	483	19	0.7392	-0.251
285	315	20	0.886	29.973
101	174	20	0.9181	15.996
106	315	20	0.8779	31.990
174	285	20	0.8739	2.015
175	288	20	0.8877	-14.017
106	175	20	0.9202	30.010
138	288	20	0.8069	1.977
106	288	20	0.8263	15.994
138	175	20	0.955	15.994
235	288	20	0.8393	-116.085
175	285	20	0.8523	-27.994
101	288	20	0.8115	31.989
235	289	20	0.8316	13.979
175	315	20	0.8713	1.979
138	235	20	0.8415	118.063
106	285	20	0.8708	2.017
101	138	20	0.9335	30.011
285	479	20	0.7679	308.109
175	479	20	0.7355	280.115
138	289	20	0.8951	132.042
315	479	20	0.7158	278.136
174	175	20	0.8904	30.009
288	289	20	0.7862	130.065
285	288	20	0.7833	13.977
288	315	20	0.8953	15.996
101	106	20	0.976	15.995
101	235	20	0.8741	148.074
101	289	20	0.8893	162.053
106	174	20	0.9049	0.001
106	479	20	0.7382	310.126
149	383	21	0.7213	-8.062
245	383	21	0.8184	-16.031
149	244	21	0.7205	-14.016
244	383	21	0.7922	5.953
244	245	21	0.7629	21.984
391	502	22	0.8218	-28.032
391	526	22	0.8095	-56.063
502	526	22	0.8212	-28.031
596	603	23	0.7842	-9.013
590	611	23	0.801	-191.142
416	596	23	0.7095	-9.028
574	611	23	0.7236	-195.152
590	596	23	0.7744	17.002
574	590	23	0.7666	-4.010
574	596	23	0.7288	12.992
611	625	23	0.755	15.994
416	574	23	0.7057	-22.021
596	611	23	0.7279	-208.145
360	361	24	0.7336	-157.073
26	110	25	0.8164	-14.016
13	26	25	0.7649	244.058
13	110	25	0.7264	230.042
550	558	28	0.829	-28.031
46	250	30	0.7738	115.026
562	624	31	0.8031	-258.197
553	624	31	0.8434	-260.213
573	624	31	0.7645	-282.197
562	573	31	0.8926	24.000
553	562	31	0.8413	-2.015
553	573	31	0.8003	21.985
384	450	32	0.8062	-42.011
399	499	33	0.8312	146.056
362	399	33	0.8807	162.052
