ID1,ID2,EdgeType,Score,Annotation
6238,6296,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9294
6283,6291,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9292
6283,6304,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
6291,6304,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9737
6304,6307,MS1 annotation,4.000,[M-2H2O+2H]+2 [M+Na]+ dm/z=316.0772
6329,6554,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
6329,6448,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9293
6335,6346,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9295
6413,6417,MS1 annotation,5.000,[M+NH4]+ [M-H2O+K]+ dm/z=2.9188
6413,6464,MS1 annotation,5.000,[M+Na]+ [M-H2O+K]+ dm/z=2.0368
6417,6464,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
6417,6529,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9289
6419,6443,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9818
6429,6462,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9932
6429,6462,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9932
6441,6443,MS1 annotation,3.000,[2M+2H]+2 [M+K]+ dm/z=37.9559
6448,6554,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9738
6463,6464,MS1 annotation,5.000,[M+Na]+ [M-H2O+NH4]+ dm/z=22.9661
6463,6529,MS1 annotation,5.000,[M+K]+ [M-H2O+NH4]+ dm/z=38.9394
6464,6529,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9732
6545,6600,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0263
6545,6600,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
6547,6587,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9672
6547,6552,MS1 annotation,4.000,[M+H]+ [M+K]+ dm/z=37.9556
6547,6563,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9739
6552,6563,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9817
