ID1,ID2,EdgeType,Score,Annotation
15737,15804,MS1 annotation,3.000,[M+K]+ [2M+2H]+2 dm/z=37.9553
15737,15803,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9817
15751,15757,MS1 annotation,4.000,[M+K]+ [2M+Na]+ dm/z=432.2574
15751,15772,MS1 annotation,4.000,[M+NH4]+ [2M+Na]+ dm/z=453.1856
15757,15775,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9731
15757,15772,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9282
15772,15775,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15776,15793,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
15776,15789,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0376
15803,15804,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9736
15810,15837,MS1 annotation,3.000,[M+2H]+2 [M+Na]+ dm/z=287.1868
15810,15840,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9820
15815,15817,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
15875,15877,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0371
15875,15876,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
15875,15877,MS1 annotation,4.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0371
15875,15876,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
15877,15878,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0264
15905,15908,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9821
15905,15927,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0272
15905,15908,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
15905,15927,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0272
15908,15927,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
15923,15929,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9557
15934,15935,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
15939,15944,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
15943,15967,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
15955,15956,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0264
15955,15957,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
15956,15957,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
15981,16003,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
15995,15997,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
16026,16060,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9290
16056,16110,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
16130,16131,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0267
16143,16147,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
16199,16200,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
16199,16209,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
16214,16215,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
16214,16216,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9819
16215,16216,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
16218,16235,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
16226,16230,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
16276,16277,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
16320,16352,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
16330,16333,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9818
16410,16412,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
16438,16444,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9544
16453,16457,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9557
16461,16466,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
16461,16465,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0372
16484,16488,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
16497,16501,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
16511,16571,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0266
16511,16571,MS1 annotation,5.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
16559,16606,MS1 annotation,3.000,[2M+Na]+ [M-H2O+H]+ dm/z=299.1136
16559,16560,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
16559,16560,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
16593,16596,MS1 annotation,2.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0057
16597,16598,MS1 annotation,2.000,[M+ACN+K]+ [M+Na]+ dm/z=57.0097
16623,16625,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9819
16623,16624,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
16628,16632,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
16637,16639,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9290
16637,16642,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
16657,16667,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
16657,16665,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9924
16669,16670,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9556
16669,16685,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9927
16670,16685,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0371
16717,16743,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
16720,16726,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9560
16720,16733,MS1 annotation,3.000,[2M+Na]+ [M+H]+ dm/z=289.0758
16723,16731,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
16748,16779,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
16749,16779,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
16757,16785,MS1 annotation,4.000,[M+K]+ [2M+Na]+ dm/z=386.2139
16779,16780,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9731
16785,16788,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9309
16785,16791,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9754
16788,16791,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
16843,16844,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
16843,16846,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9290
16844,16846,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9736
16890,16892,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9740
16922,16932,MS1 annotation,2.000,[M-2H2O+2H]+2 [M+Na]+ dm/z=248.1778
16955,16956,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
16974,16981,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
17010,17014,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
17052,17054,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
17094,17095,MS1 annotation,2.000,[M+ACN+H]+ [M+NH4]+ dm/z=23.9976
17099,17100,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
17161,17164,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
17177,17195,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9743
17177,17193,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
17193,17195,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9295
17225,17226,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
17245,17246,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
17260,17268,MS1 annotation,3.000,[M+2H]+2 [2M+Na]+ dm/z=630.0384
17268,17283,MS1 annotation,3.000,[M+Na]+ [M+2H]+2 dm/z=224.6678
17285,17286,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
17285,17288,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9289
17286,17288,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
17293,17296,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
17293,17296,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
17320,17325,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
17351,17361,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
17359,17370,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
17359,17374,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9743
17360,17366,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9829
17360,17366,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9829
17370,17374,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9298
17420,17421,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
17449,17451,MS1 annotation,6.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
17449,17457,MS1 annotation,6.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
17449,17453,MS1 annotation,6.000,[M+K]+ [M+Na]+ dm/z=15.9741
17449,17450,MS1 annotation,6.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0032
17449,17452,MS1 annotation,6.000,[M+H]+ [M+Na]+ dm/z=21.9820
17452,17453,MS1 annotation,6.000,[M+K]+ [M+H]+ dm/z=37.9561
17460,17463,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
17460,17463,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
17464,17474,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
17483,17486,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
17484,17492,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9926
17484,17492,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9926
17489,17490,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
17499,17500,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
17513,17516,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9561
17513,17515,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
17515,17516,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9742
17517,17527,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
17517,17527,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
17525,17526,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
17566,17568,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
17566,17568,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
17568,17571,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
17581,17582,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
17581,17591,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9293
17587,17597,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9819
17587,17600,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9739
17597,17600,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9557
17622,17623,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
17633,17637,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9818
17668,17679,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0261
17668,17680,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9815
17679,17680,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
17686,17687,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9816
17686,17688,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9552
17687,17688,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9736
17694,17703,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9661
17694,17709,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
17700,17714,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9813
17703,17709,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
17703,17709,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
17710,17714,MS1 annotation,3.000,[M+Na]+ [M+2H]+2 dm/z=426.1155
17718,17723,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
17729,17732,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9815
17738,17739,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9821
17759,17765,MS1 annotation,7.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
17759,17767,MS1 annotation,7.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9924
17759,17768,MS1 annotation,7.000,[M-3H2O+H]+ [M+Na]+ dm/z=76.0136
17759,17769,MS1 annotation,7.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
17759,17766,MS1 annotation,7.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0030
17765,17769,MS1 annotation,7.000,[M+NH4]+ [M+H]+ dm/z=17.0264
17765,17769,MS1 annotation,7.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0264
17766,17769,MS1 annotation,7.000,[M+NH4]+ [M-2H2O+H]+ dm/z=53.0475
17767,17769,MS1 annotation,7.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0370
17767,17769,MS1 annotation,7.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0370
17773,17774,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
17799,17806,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
17799,17806,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
17802,17813,MS1 annotation,4.000,[M+K]+ [M-H2O+H]+ dm/z=55.9661
17802,17810,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9926
17802,17812,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0373
17812,17813,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9289
17834,17851,MS1 annotation,9.000,[2M+Na]+ [M-H2O+H]+ dm/z=350.2073
17834,17850,MS1 annotation,9.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
17834,17836,MS1 annotation,9.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
17834,17849,MS1 annotation,9.000,[M+K]+ [M-H2O+H]+ dm/z=55.9669
17834,17850,MS1 annotation,9.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
17834,17836,MS1 annotation,9.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0372
17834,17849,MS1 annotation,9.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9669
17836,17851,MS1 annotation,9.000,[2M+Na]+ [M+NH4]+ dm/z=315.1702
17836,17850,MS1 annotation,9.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
17836,17846,MS1 annotation,9.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0262
17836,17849,MS1 annotation,9.000,[M+K]+ [M+NH4]+ dm/z=20.9297
17849,17851,MS1 annotation,9.000,[2M+Na]+ [M+K]+ dm/z=294.2404
17849,17850,MS1 annotation,9.000,[M+Na]+ [M+K]+ dm/z=15.9744
17849,17854,MS1 annotation,9.000,[M-2H2O+H]+ [M+K]+ dm/z=73.9774
17851,17854,MS1 annotation,9.000,[M-2H2O+H]+ [2M+Na]+ dm/z=368.2178
17863,17864,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
17897,17898,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
17908,17911,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9820
17928,17929,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
17947,17949,MS1 annotation,4.000,[M+Na]+ [M+2H]+2 dm/z=434.1136
17947,17950,MS1 annotation,4.000,[M+K]+ [M+2H]+2 dm/z=450.0878
17948,17949,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9817
17948,17950,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9559
17949,17950,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9742
17967,17968,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
17969,17974,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9558
17969,17970,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
17969,17971,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
17970,17974,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9291
17970,17971,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
17971,17974,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9738
17993,18009,MS1 annotation,7.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
17993,18001,MS1 annotation,7.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9923
17999,18009,MS1 annotation,7.000,[M+NH4]+ [M-2H2O+H]+ dm/z=53.0479
17999,18001,MS1 annotation,7.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0031
18001,18009,MS1 annotation,7.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
18001,18005,MS1 annotation,7.000,[M+K]+ [M+Na]+ dm/z=15.9740
18001,18008,MS1 annotation,7.000,[M+H]+ [M+Na]+ dm/z=21.9820
18008,18009,MS1 annotation,7.000,[M+NH4]+ [M+H]+ dm/z=17.0269
18014,18017,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9738
18014,18016,MS1 annotation,3.000,[M+H]+ [M+K]+ dm/z=37.9555
18016,18017,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
18021,18061,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9827
18021,18061,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9827
18027,18031,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9929
18027,18028,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
18028,18031,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0375
18039,18040,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
18055,18062,MS1 annotation,4.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9920
18055,18063,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9745
18055,18056,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
18056,18062,MS1 annotation,4.000,[M-H2O+H]+ [M+NH4]+ dm/z=35.0365
18056,18063,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9300
18062,18063,MS1 annotation,4.000,[M+K]+ [M-H2O+H]+ dm/z=55.9665
18069,18072,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9562
18069,18070,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0265
18069,18071,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9818
18071,18072,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9744
18087,18091,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
18087,18090,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9559
18090,18091,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9823
18116,18121,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
18116,18119,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
18116,18122,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9283
18119,18121,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
18119,18122,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9729
18123,18126,MS1 annotation,3.000,[M+Na]+ [M+2H]+2 dm/z=426.1159
18125,18126,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9815
18142,18148,MS1 annotation,4.000,[M+H]+ [M+K]+ dm/z=37.9558
18142,18149,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9740
18142,18160,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9294
18148,18149,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9819
18148,18160,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0264
18149,18160,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
18153,18163,MS1 annotation,6.000,[M+K]+ [2M+Na]+ dm/z=310.2362
18156,18162,MS1 annotation,6.000,[M+Na]+ [M+H]+ dm/z=21.9821
18156,18165,MS1 annotation,6.000,[M+NH4]+ [M+H]+ dm/z=17.0272
18156,18163,MS1 annotation,6.000,[M+K]+ [M+H]+ dm/z=37.9562
18156,18162,MS1 annotation,6.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
18156,18165,MS1 annotation,6.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0272
18156,18163,MS1 annotation,6.000,[M+K]+ [2M+2H]+2 dm/z=37.9562
18162,18165,MS1 annotation,6.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
18162,18163,MS1 annotation,6.000,[M+K]+ [M+Na]+ dm/z=15.9741
18163,18167,MS1 annotation,6.000,[2M-H2O+Na]+ [M+K]+ dm/z=292.2260
18178,18182,MS1 annotation,5.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0374
18178,18183,MS1 annotation,5.000,[M+K]+ [M-H2O+H]+ dm/z=55.9661
18178,18182,MS1 annotation,5.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0374
18178,18183,MS1 annotation,5.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9661
18179,18182,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0267
18179,18183,MS1 annotation,5.000,[M+K]+ [M+H]+ dm/z=37.9553
18179,18181,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9819
18179,18182,MS1 annotation,5.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
18179,18183,MS1 annotation,5.000,[M+K]+ [2M+2H]+2 dm/z=37.9553
18179,18181,MS1 annotation,5.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
18181,18182,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
18181,18183,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9734
18182,18183,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9286
18186,18199,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9818
18186,18193,MS1 annotation,4.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9924
18186,18192,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
18192,18199,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0266
18192,18193,MS1 annotation,4.000,[M-H2O+H]+ [M+NH4]+ dm/z=35.0372
18196,18198,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9820
18196,18201,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
18213,18214,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
18216,18218,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
18222,18224,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9557
18222,18223,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
18225,18230,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
18230,18235,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9741
18239,18261,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
18239,18259,MS1 annotation,3.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9924
18240,18245,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9816
18246,18251,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
18246,18255,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9561
18259,18261,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
18272,18274,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
18281,18282,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
18314,18315,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9820
18330,18331,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9927
18335,18341,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0267
18335,18342,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9293
18341,18342,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9561
18341,18342,MS1 annotation,3.000,[M+K]+ [2M+2H]+2 dm/z=37.9561
18345,18363,MS1 annotation,2.000,[M+Na]+ [2M+H]+ dm/z=294.2197
18347,18348,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9926
18347,18348,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9926
18348,18353,MS1 annotation,4.000,[M-H2O+NH4]+ [M+Na]+ dm/z=22.9667
18348,18351,MS1 annotation,4.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0033
18357,18360,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0374
18357,18360,MS1 annotation,4.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0374
18359,18372,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9928
