CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
5151	5309	11	0.9512	60.021
3405	4043	11	0.9351	0.000
5151	5946	11	0.9488	48.022
3219	3405	11	0.9762	-0.000
4043	5595	11	0.9283	-0.001
17	5281	11	0.9354	-104.011
4728	5901	11	0.9355	3.995
3999	5321	11	0.9441	-202.047
424	1515	11	0.9709	-0.000
2050	5309	11	0.9588	257.090
4811	4983	11	0.9378	17.025
10	4346	11	0.946	-17.027
5325	5397	11	0.9637	18.012
2585	5180	11	0.9346	139.085
4014	4175	11	0.9748	-104.027
2258	5312	11	0.9378	-128.048
1569	3243	11	0.9594	-115.027
130	5082	11	0.9364	-162.054
4034	5158	11	0.9768	48.983
1515	3243	11	0.9496	-115.027
10	5180	11	0.9533	18.010
488	2077	14	0.8879	18.010
456	2077	14	0.9718	-0.001
406	488	14	0.9333	-172.014
1455	2199	14	0.9277	-18.011
1467	3131	14	0.895	-33.966
990	1455	14	0.9378	0.000
990	2199	14	0.9398	-18.010
406	6099	14	0.9091	0.000
760	2199	14	0.9282	0.000
672	760	14	0.9302	-172.014
406	1467	14	0.8938	-10.058
990	2077	14	0.8829	2.016
2449	2646	15	0.8534	30.012
2254	2449	15	0.8759	-30.011
2555	2561	15	0.8271	-101.040
2449	2858	15	0.9147	-176.032
3337	5746	15	0.8305	-15.997
2608	4100	15	0.8355	-30.012
4113	5734	15	0.9412	-0.000
2285	2858	15	0.9597	-43.991
2312	3249	15	0.8922	15.995
2421	2617	15	0.9468	0.000
2696	4189	15	0.8598	16.000
2285	2646	15	0.8739	162.053
2696	3256	15	0.846	15.999
2244	2421	15	0.8785	132.043
5734	5753	15	0.8762	162.054
2643	6168	15	0.9598	0.518
3256	4189	15	0.9238	0.001
3256	4113	15	0.8579	-162.053
2421	2561	15	0.8333	-277.071
2555	2858	15	0.8275	15.994
3249	5746	15	0.8848	-30.013
4113	5753	15	0.8606	162.053
2244	2561	15	0.9096	-145.029
5746	5753	15	0.8866	30.013
5743	5765	15	0.7605	196.104
2555	5741	15	0.8168	1.979
2561	3270	15	0.8091	-1.029
3525	4113	15	0.8464	-30.011
3270	5734	15	0.8875	179.079
2312	2561	15	0.8487	-324.109
3525	5753	15	0.8516	132.043
2312	2696	15	0.8899	-0.004
2244	3270	15	0.8527	-146.057
4189	5753	15	0.9122	-0.000
2610	4100	15	0.8069	162.054
2561	2610	15	0.8223	162.055
4113	4254	15	0.9048	-17.026
2617	5741	15	0.8457	-174.053
2449	2617	15	0.869	-15.994
2244	2573	15	0.9274	-0.500
5743	5750	15	0.787	15.994
2244	2555	15	0.9241	-43.989
2421	2555	15	0.8711	-176.032
3249	5753	15	0.9184	0.000
2573	2617	15	0.8393	132.544
2312	4189	15	0.8947	15.996
3270	4254	15	0.8419	162.054
3525	4254	15	0.8459	-47.037
2608	2696	15	0.847	-30.015
2244	5741	15	0.88	-42.010
3249	4113	15	0.8695	-162.053
2312	4206	15	0.8833	-14.016
2254	6168	15	0.7364	-326.590
2573	5741	15	0.7916	-41.509
4113	4189	15	0.8839	162.054
2421	2573	15	0.8308	-132.543
3340	5753	15	0.8407	30.012
2312	2573	15	0.8733	-179.581
4139	5765	15	0.8454	-42.011
5743	5745	15	0.7421	457.179
4254	5753	15	0.8456	179.079
3270	5741	15	0.7995	104.048
4113	5746	15	0.841	132.040
4206	5746	15	0.913	-0.001
2858	6168	15	0.7003	-120.546
5745	5765	15	0.7483	-261.074
3337	3340	15	0.8123	-15.996
5736	5743	15	0.8317	162.054
2555	2617	15	0.8856	176.032
2285	2449	15	0.9258	132.042
4189	5746	15	0.8933	-30.013
3270	4113	15	0.9038	179.080
4113	4206	15	0.8941	132.042
2617	5745	15	0.8424	-42.011
2285	6168	15	0.7509	-164.537
5743	5763	15	0.831	42.009
3256	5746	15	0.8738	-30.013
2244	2696	15	0.8519	179.077
4206	5753	15	0.8823	30.012
3249	4189	15	0.947	0.001
4206	5734	15	0.8757	-132.042
3256	5753	15	0.9151	0.000
2696	4100	15	0.8874	0.003
2312	3256	15	0.8588	15.995
2254	2285	15	0.9143	-162.053
3249	5734	15	0.8706	-162.053
3340	4206	15	0.8364	0.000
2696	3249	15	0.8572	15.999
5734	5746	15	0.8463	132.041
2421	5741	15	0.8347	-174.052
3249	3256	15	0.9282	0.000
3525	5734	15	0.8694	-30.011
3525	4189	15	0.8605	132.043
3256	3525	15	0.8565	-132.042
2244	2312	15	0.9234	179.080
4254	5734	15	0.9182	17.026
2646	2858	15	0.8689	-206.044
5741	5745	15	0.8886	132.042
2312	2555	15	0.8845	-223.069
3256	4206	15	0.8744	-30.011
3249	4206	15	0.8997	-30.011
4189	5734	15	0.8766	-162.054
2244	2285	15	0.8622	15.996
3256	5734	15	0.8709	-162.053
3249	3525	15	0.857	-132.042
2244	2617	15	0.8871	132.043
2561	5741	15	0.8115	103.019
2555	2696	15	0.8306	223.066
3270	4139	15	0.8191	17.027
4189	4206	15	0.907	-30.012
2312	2421	15	0.8496	-47.037
4139	4254	15	0.8301	145.026
3337	3365	15	0.7804	-132.042
2555	2573	15	0.8508	43.489
2421	2696	15	0.8322	47.034
3340	5746	15	0.8558	-0.001
2561	2573	15	0.8521	144.528
2254	2646	15	0.936	0.000
2617	4206	15	0.8368	33.021
2561	2617	15	0.8353	277.072
2646	6168	15	0.7091	-326.590
2254	2858	15	0.9081	-206.044
2421	2449	15	0.8566	15.995
2726	3022	16	0.8009	12.036
2179	2990	16	0.7467	12.036
2990	3022	16	0.8943	-14.016
