CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
384	1663	6	0.7061	-212.271
1660	1762	6	0.7389	60.021
1754	1762	6	0.9319	88.053
1663	1762	6	0.7428	15.995
1762	1765	6	0.7939	87.049
1652	1749	6	0.7104	15.992
1762	1763	6	0.8045	43.023
1656	1754	6	0.8206	15.996
1663	1670	6	0.8108	220.131
1761	1762	6	0.945	44.027
1754	1761	6	0.992	44.026
1754	1756	6	0.7975	87.049
1656	1660	6	0.9829	44.028
1763	1765	6	0.8609	44.026
1713	1765	6	0.8604	-14.015
1761	1765	6	0.7797	131.076
594	1754	6	0.9194	-196.219
679	1749	6	0.7298	-196.221
1710	1713	6	0.8817	44.026
1652	1656	6	0.8772	44.025
1756	1761	6	0.7947	-43.023
1660	1663	6	0.9395	44.026
594	1660	6	0.9184	-168.187
1749	1754	6	0.8862	44.029
594	679	6	0.7804	-44.026
1656	1659	6	0.7583	308.185
1652	1754	6	0.7609	60.021
1754	1763	6	0.8251	131.076
1710	1763	6	0.8807	-14.015
1656	1762	6	0.7504	104.049
1659	1663	6	0.7799	-220.131
1659	1670	6	0.9313	-0.000
1749	1761	6	0.8794	88.055
62	1711	6	0.7012	-183.207
62	594	6	0.8647	-220.132
1656	1749	6	0.887	-28.032
679	1656	6	0.8076	-168.189
62	1670	6	0.7692	-124.161
1656	1761	6	0.798	60.022
1710	1711	6	0.7975	88.052
1756	1763	6	0.8131	44.026
1754	1765	6	0.7579	175.102
1660	1754	6	0.9879	-28.032
1660	1761	6	0.7926	15.994
1749	1756	6	0.7348	131.078
1756	1765	6	0.8135	88.052
1652	1663	6	0.824	132.079
62	1659	6	0.7354	-124.161
62	292	6	0.7097	-14.016
1652	1761	6	0.7416	104.047
594	1656	6	0.7471	-212.215
384	1660	6	0.7128	-256.297
1749	1763	6	0.7222	175.104
1656	1663	6	0.9185	88.054
1660	1749	6	0.7533	-72.060
1756	1762	6	0.7459	1.003
384	1756	6	0.7044	-197.280
74	115	8	0.8022	-27.995
193	656	8	0.8434	-7.021
5	12	8	0.83	15.995
203	1394	8	0.8933	-56.061
656	1394	8	0.854	-66.067
193	1394	8	0.8514	-73.088
370	778	8	0.8719	7.969
5	165	8	0.8955	162.053
74	370	8	0.8301	-27.995
203	656	8	0.8591	10.005
203	370	8	0.8874	-33.985
370	1394	8	0.8208	-22.077
12	115	8	0.8502	162.053
165	396	8	0.8974	1.979
203	778	8	0.8463	-26.016
115	165	8	0.8091	-15.995
193	203	8	0.8963	-17.026
299	857	9	0.8112	483.196
718	882	9	0.7959	-13.978
971	1029	9	0.7179	261.086
289	1029	9	0.7805	0.022
505	857	9	0.8147	393.128
640	971	9	0.7096	-261.085
505	941	9	0.8025	71.985
299	718	9	0.9756	162.053
718	971	9	0.8079	60.058
505	718	9	0.9623	71.984
857	1029	9	0.9477	0.000
640	857	9	0.9782	0.001
505	971	9	0.8089	132.042
640	1029	9	0.9382	0.001
505	1029	9	0.8019	393.128
857	971	9	0.7223	-261.086
882	971	9	0.7241	74.036
299	640	9	0.8016	483.196
718	857	9	0.8487	321.144
299	941	9	0.8047	162.054
718	941	9	0.7988	0.001
299	505	9	0.9614	90.069
289	857	9	0.7889	0.022
640	718	9	0.8431	-321.143
299	1029	9	0.8033	483.197
718	1029	9	0.83	321.144
505	640	9	0.8078	393.127
299	882	9	0.832	148.075
505	882	9	0.7857	58.006
299	971	9	0.8163	222.111
289	640	9	0.7758	0.021
410	687	10	0.8289	355.108
553	687	10	0.8337	-153.991
410	690	10	0.879	162.049
673	687	10	0.7268	-27.959
689	690	10	0.965	-17.026
151	687	10	0.806	-153.990
410	689	10	0.8677	179.075
