ID1,ID2,EdgeType,Score,Annotation
7754,7762,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9821
7754,7762,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
7756,7757,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
7756,7757,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
7795,7809,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
7795,7797,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
7797,7809,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0267
7797,7809,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
7833,7838,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
7884,7885,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
7894,7912,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9284
7894,7901,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9732
7894,7895,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9552
7895,7912,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0269
7895,7901,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9821
7895,7912,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0269
7895,7901,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
7901,7912,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
7916,7931,MS1 annotation,4.000,[M+K]+ [M-3H2O+2H]+2 dm/z=228.0408
7916,7933,MS1 annotation,4.000,[M+Na]+ [M-3H2O+2H]+2 dm/z=212.0661
7916,7938,MS1 annotation,4.000,[M+NH4]+ [M-3H2O+2H]+2 dm/z=207.1108
7931,7933,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9747
7931,7938,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9299
7933,7938,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8006,8007,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
8080,8085,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
8080,8096,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
8085,8096,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
8085,8096,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
8116,8124,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8140,8141,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
8140,8141,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
8163,8211,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
8178,8183,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8237,8238,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
8272,8290,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9289
8297,8298,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
8306,8376,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
8360,8361,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9284
8360,8363,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
8361,8363,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9735
8376,8401,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0378
8411,8415,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9558
8411,8413,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9821
8411,8415,MS1 annotation,3.000,[M+K]+ [2M+2H]+2 dm/z=37.9558
8411,8413,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
8413,8415,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9737
8431,8432,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9922
8431,8432,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9922
8460,8561,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
8460,8481,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8460,8467,MS1 annotation,5.000,[2M+Na]+ [M+NH4]+ dm/z=453.1857
8460,8468,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9285
8467,8468,MS1 annotation,5.000,[M+K]+ [2M+Na]+ dm/z=432.2572
8468,8481,MS1 annotation,5.000,[M+Na]+ [M+K]+ dm/z=15.9733
8487,8519,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9939
8602,8607,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
8614,8704,MS1 annotation,2.000,[M+NH4]+ [M+ACN+H]+ dm/z=24.0003
8636,8700,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8646,8685,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0265
8646,8685,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0265
8651,8652,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
8745,8746,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9919
8745,8746,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9919
8753,8755,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
8761,8764,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
8788,8789,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
8829,8830,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
8857,8858,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
8857,8858,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
8871,8876,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
8880,8881,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9927
8880,8881,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9927
8899,8900,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
8931,8932,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
8976,8979,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9053,9058,MS1 annotation,2.000,[2M+H]+ [M+Na]+ dm/z=214.1571
9055,9061,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9055,9060,MS1 annotation,4.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0031
9055,9057,MS1 annotation,4.000,[M-3H2O+H]+ [M+Na]+ dm/z=76.0137
9187,9190,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
9221,9222,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
9221,9222,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
9222,9225,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9819
9245,9246,MS1 annotation,2.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0033
9296,9298,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
9296,9298,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
9320,9322,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9816
9324,9325,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9926
9324,9325,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9926
9344,9346,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9345,9348,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
9366,9367,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
9366,9370,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9559
9366,9369,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0267
9367,9370,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9739
9367,9369,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
9369,9370,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9291
9377,9383,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9667
9377,9380,MS1 annotation,5.000,[M+NH4]+ [M+K]+ dm/z=20.9292
9377,9381,MS1 annotation,5.000,[M+Na]+ [M+K]+ dm/z=15.9738
9380,9383,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0375
9380,9385,MS1 annotation,5.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
9380,9381,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
9381,9383,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9929
9415,9416,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9928
9430,9431,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
9444,9445,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
9450,9453,MS1 annotation,4.000,[M+H]+ [M+Na]+ dm/z=21.9820
9450,9451,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9461,9462,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
9474,9475,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
9474,9476,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9736
9475,9476,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9286
9490,9492,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
9532,9533,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
9532,9535,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
9584,9585,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9817
9599,9603,MS1 annotation,4.000,[M+K]+ [M-H2O+H]+ dm/z=55.9658
9599,9602,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
9599,9601,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
9599,9603,MS1 annotation,4.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9658
9599,9602,MS1 annotation,4.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0372
9599,9601,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
9601,9603,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9734
9601,9602,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
9602,9603,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9286
9611,9612,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
9616,9618,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9616,9617,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9821
9633,9636,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
9634,9635,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
9639,9640,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
9647,9650,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
9647,9651,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9733
9647,9654,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9817
9650,9651,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9285
9650,9654,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
9651,9654,MS1 annotation,4.000,[2M+2H]+2 [M+K]+ dm/z=37.9549
9672,9674,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9286
9672,9675,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
9674,9675,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9732
9701,9703,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
9701,9703,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
9715,9718,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9545
9726,9727,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
9732,9734,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
9732,9738,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9289
9734,9738,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9733
9743,9744,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
9751,9752,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
9784,9795,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
9809,9813,MS1 annotation,5.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
9809,9812,MS1 annotation,5.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9926
9815,9820,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
9819,9822,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0257
9819,9822,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0257
9847,9851,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
9908,9911,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9925
9908,9913,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
9918,9919,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
9925,9927,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
9926,9927,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0267
9926,9927,MS1 annotation,3.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
9943,9949,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9932
9943,9949,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9932
9949,9950,MS1 annotation,3.000,[M-2H2O+2H]+2 [M+Na]+ dm/z=356.1961
9961,9963,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
9986,9988,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9824
9986,9988,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
10032,10035,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9823
10040,10042,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
10047,10050,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9559
10061,10062,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
10110,10111,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0268
10110,10111,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
10189,10191,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0268
10189,10191,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
10209,10210,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9928
10209,10210,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9928
10223,10224,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
10249,10250,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9818
10312,10313,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9820
10312,10321,MS1 annotation,3.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9922
10324,10325,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9810
10337,10339,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9810
10345,10349,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
10345,10346,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
10346,10349,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0270
10392,10396,MS1 annotation,2.000,[M+NH4]+ [M+ACN+H]+ dm/z=23.9995
10499,10501,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9897
10499,10501,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9897
10509,10511,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
10513,10514,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9539
10522,10527,MS1 annotation,2.000,[M+H]+ [M+K]+ dm/z=37.9556
10548,10552,MS1 annotation,3.000,[M+Na]+ [2M+H]+ dm/z=570.2849
10552,10554,MS1 annotation,3.000,[M+H]+ [M+Na]+ dm/z=21.9818
10581,10583,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
10612,10613,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9808
10622,10623,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9842
10645,10650,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9819
10659,10663,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
10707,10708,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9539
10721,10726,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9566
10741,10742,MS1 annotation,2.000,[M+ACN+H]+ [M+NH4]+ dm/z=23.9991
10810,10811,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9827
10823,10826,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
10853,10855,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0370
10853,10859,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9546
10855,10859,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9915
10855,10859,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9915
10919,10920,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9826
10987,11017,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9735
11086,11088,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
11099,11101,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9565
11128,11132,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9735
11175,11177,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9740
11177,11185,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9543
11196,11197,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9822
11232,11247,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9548
11236,11248,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
11237,11245,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9749
11237,11241,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9290
11241,11245,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9541
11259,11262,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9557
11269,11271,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
11281,11282,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0267
11281,11282,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0267
11297,11300,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9567
11298,11301,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
11336,11337,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9548
11339,11349,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9536
11351,11354,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9538
11351,11352,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9274
11352,11354,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9736
11361,11365,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9529
11368,11369,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
11372,11373,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0267
11421,11422,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9546
11427,11435,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
11437,11441,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9563
11536,11537,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9565
11539,11546,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9533
11618,11620,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
11685,11686,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9698
11711,11735,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9288
11735,11756,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9545
11743,11745,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9821
11761,11763,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9282
11761,11771,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
11763,11771,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9727
11798,11802,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
11799,11801,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
11803,11806,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9559
11807,11821,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9544
11843,11850,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
11846,11850,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9292
11903,11905,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9560
11987,11999,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
11999,12002,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9734
12076,12090,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9542
12076,12093,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9269
12076,12077,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0280
12085,12088,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9536
12089,12097,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
12089,12094,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
12090,12093,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9727
12094,12097,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9290
12142,12148,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
12142,12154,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9735
12143,12144,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
12148,12154,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9289
12209,12210,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
12238,12241,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9918
12238,12248,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9541
12241,12248,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0377
12241,12248,MS1 annotation,3.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0377
12272,12273,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
12287,12288,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9543
12351,12352,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9534
12439,12440,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9537
12444,12448,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
12444,12448,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
12452,12454,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9546
12452,12453,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9272
12453,12454,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9726
12458,12505,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
12491,12494,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9558
12524,12529,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9532
