CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4371	4436	49	0.8982	-28.032
4439	4648	49	0.8394	45.092
4436	4517	49	0.8734	-45.065
4352	4395	49	0.851	-28.030
2884	4437	49	0.8238	-48.001
4437	4483	49	0.7947	-37.052
2657	4243	49	0.9314	-28.031
2884	4260	49	0.8702	-29.975
4505	4516	49	0.8075	-15.953
4264	4386	49	0.8808	-39.989
4264	4287	49	0.9199	-27.992
4505	4507	49	0.9036	-0.001
4260	4517	49	0.7721	-69.099
2884	4439	49	0.8619	-71.033
4507	4529	49	0.8685	16.042
2657	4476	49	0.8267	-85.053
4264	4483	49	0.8737	-141.077
2991	4483	49	0.8763	-71.038
4439	4517	49	0.8653	-28.040
1949	2825	49	0.8809	-42.048
4260	4483	49	0.8227	-55.078
2991	4439	49	0.8257	-57.018
4371	4439	49	0.882	-45.056
2825	2991	49	0.8289	-45.056
2991	4287	49	0.8772	42.047
2638	2847	49	0.8706	-33.984
327	591	51	0.8319	0.001
327	623	51	0.8988	-162.047
362	623	51	0.8528	197.093
362	615	51	0.832	-15.996
591	623	51	0.8263	-162.047
327	362	51	0.8361	-359.140
830	6447	52	1.0	-0.001
428	5981	53	0.8184	-179.077
168	179	53	0.7788	227.100
288	2046	53	0.9176	162.054
480	2244	53	0.7284	-144.062
154	2046	53	0.8666	-35.036
46	428	53	0.8312	-30.011
179	5981	53	0.8254	-209.088
81	2256	53	0.7611	371.141
480	2046	53	0.7602	-162.050
5565	5981	53	0.8569	-14.013
179	2256	53	0.8652	0.000
2256	4999	53	0.8638	0.001
81	179	53	0.8076	371.141
4999	5981	53	0.8328	-209.088
2256	3356	53	0.8038	0.000
428	4999	53	0.8377	30.011
3356	4999	53	0.8766	0.001
168	480	53	0.8908	162.051
168	2046	53	0.873	0.001
288	480	53	0.7906	324.105
46	589	53	0.8493	14.015
81	480	53	0.7608	306.092
46	2256	53	0.87	-0.001
981	1191	53	0.8193	-0.001
179	4999	53	0.9222	0.001
428	2256	53	0.8366	30.010
81	168	53	0.8403	144.041
428	3356	53	0.7857	30.010
154	478	53	0.727	-19.040
154	288	53	0.7888	-197.091
81	4999	53	0.8149	371.142
168	428	53	0.8924	197.090
179	2244	53	0.7498	-209.111
179	428	53	0.8583	-30.010
81	428	53	0.8082	341.131
46	3356	53	0.849	-0.001
2244	2256	53	0.7263	209.111
981	2244	53	0.7992	-16.018
179	3356	53	0.852	0.000
81	5981	53	0.9666	162.054
5981	7116	53	0.8422	14.019
589	3356	53	0.7965	-14.015
168	288	53	0.8848	-162.054
46	4999	53	0.9181	-0.000
2244	4999	53	0.7737	209.112
480	4888	53	0.7822	-190.081
46	179	53	0.9351	-0.001
2244	5981	53	0.895	0.024
589	4999	53	0.842	-14.015
478	2046	53	0.7771	-15.996
46	5981	53	0.812	-209.088
101	168	53	0.791	-134.017
168	5981	53	0.819	18.012
428	480	53	0.8747	-35.039
428	2244	53	0.7653	-179.101
179	589	53	0.8204	14.015
5565	7116	53	0.9198	0.006
288	4888	53	0.8845	134.023
81	2244	53	0.9031	162.030
46	2244	53	0.7454	-209.112
168	4888	53	0.8512	-28.030
589	2256	53	0.8097	-14.015
101	4888	53	0.7497	-162.048
81	981	53	0.8576	178.048
46	81	53	0.7956	-371.142
2046	4888	53	0.8327	-28.031
168	2244	53	0.7849	17.989
480	3872	53	0.7429	35.035
981	5981	53	0.8515	-15.994
1254	3952	55	0.794	-28.123
1254	5157	55	0.7796	-46.134
3952	5157	55	0.9113	-18.010
3554	5014	57	0.7504	-28.031
3554	5013	57	0.7706	12.001
3691	5014	57	0.7093	-126.177
3554	3639	57	0.7346	84.131
3524	5013	57	0.7899	-2.015
1870	3639	57	0.8474	-0.037
3524	3691	57	0.7125	84.130
3639	3691	57	0.71	14.015
3524	4086	57	0.7256	-30.013
3554	3691	57	0.7394	98.146
4086	5013	57	0.803	27.998
111	253	59	0.8552	-0.023
111	170	59	0.8057	225.121
2742	6628	59	0.8915	162.051
170	433	59	0.8873	-18.010
3753	4923	59	0.8156	-26.978
176	6361	59	0.8247	42.045
176	5198	59	0.8417	11.998
3783	6361	59	0.8215	30.047
253	398	59	0.8153	45.081
2742	7263	59	0.9672	-17.028
3565	7263	59	0.8319	28.031
1607	6628	59	0.8061	-36.022
2742	3565	59	0.7923	-45.058
2175	2369	59	0.9146	115.015
398	2369	59	0.9428	-17.026
111	398	59	0.9056	45.058
111	2175	59	0.9403	-86.983
3783	5198	59	0.9082	-0.000
398	2175	59	0.9305	-132.041
485	6628	59	0.9229	-18.010
170	2175	59	0.8524	-312.104
433	2369	59	0.8016	-179.079
6628	7263	59	0.8532	-179.079
398	3753	59	0.7956	-2.014
2369	3783	59	0.8097	-19.990
433	2175	59	0.7893	-294.094
398	433	59	0.8713	162.053
176	3783	59	0.9099	11.998
111	2369	59	0.9109	28.031
253	2369	59	0.8432	28.054
485	2742	59	0.883	-180.062
485	7263	59	0.8388	-197.090
170	398	59	0.9062	-180.063
170	2369	59	0.8496	-197.089
433	485	59	0.802	2.016
253	2175	59	0.8113	-86.960
5198	6361	59	0.8139	30.047
2708	5197	60	0.7675	-2.016
2121	3298	60	0.7622	-42.047
3048	4536	60	0.8571	-2.016
2121	3100	60	0.9133	-41.919
2715	5236	60	0.9042	42.010
2664	5146	60	0.9788	0.044
2121	3171	60	0.9268	0.093
2708	3048	60	0.9043	30.010
3048	3171	60	0.8733	-15.995
2073	3048	60	0.897	30.011
1905	5242	60	0.7636	14.075
3101	5829	60	0.8457	42.011
2998	5179	60	0.8061	-58.008
3100	3177	60	0.9409	-14.014
2073	2715	60	0.9803	-14.016
3100	3298	60	0.8649	-0.128
2048	5104	60	0.9671	-14.017
2058	5179	60	0.8147	-60.024
2048	2615	60	0.8384	14.017
1905	2615	60	0.7857	14.074
2708	2715	60	0.964	-14.017
5104	5242	60	0.8056	28.034
2835	2998	60	0.8526	84.020
2048	2835	60	0.9232	-42.009
3048	5197	60	0.7503	-32.027
2058	2708	60	0.9245	-42.009
2664	2998	60	0.9297	42.010
2262	5179	60	0.8082	-58.008
2058	2262	60	0.898	-2.016
2058	2998	60	0.8874	-2.016
1905	2262	60	0.9116	42.068
2048	2998	60	0.9222	42.011
2998	5236	60	0.842	-12.000
2262	2664	60	0.9365	-42.010
2073	2708	60	0.9728	0.001
2048	5146	60	1.0	0.045
2808	5179	60	0.7881	-60.024
2615	5104	60	0.8251	-28.033
2664	5104	60	0.965	-14.017
2715	5104	60	0.783	-2.017
2048	4536	60	0.8972	30.011
3171	5197	60	0.7755	-16.031
2262	5146	60	0.8871	-41.966
1905	2835	60	0.8261	-41.952
2615	5179	60	0.772	-30.014
1905	5179	60	0.7743	-15.940
2048	2262	60	0.9309	42.011
2058	5146	60	0.7645	-43.981
2048	5829	60	0.9357	14.016
3100	3101	60	0.8303	-2.015
5146	5242	60	0.7828	13.972
1905	2998	60	0.8958	42.068
2073	5209	60	0.9213	-14.016
2664	4536	60	0.901	30.011
2262	2835	60	0.8611	-84.020
2073	2808	60	0.9144	42.010
1905	2048	60	0.9257	0.057
2715	5209	60	0.9346	0.000
4536	5829	60	0.8852	-15.996
2998	5146	60	0.8793	-41.966
2615	2664	60	0.834	-14.016
1905	5104	60	0.7795	-13.960
2058	5236	60	0.9424	-14.016
2808	5236	60	0.9508	-14.016
2708	2808	60	0.9231	42.009
2835	3101	60	0.961	14.014
2048	2664	60	0.9765	0.001
2058	2808	60	0.958	-0.000
2615	5242	60	0.8568	0.001
2664	5829	60	0.944	14.015
2262	2808	60	0.8799	2.016
2664	2835	60	0.9174	-42.010
1905	5146	60	0.9229	0.102
2615	5146	60	0.7651	-13.971
1905	2664	60	0.9358	0.058
2073	3171	60	0.9456	14.016
3100	3171	60	0.9253	42.012
3171	5829	60	0.7675	-2.016
2262	2998	60	0.9725	0.000
2808	2998	60	0.8812	-2.016
2708	3171	60	0.9442	14.015
2708	5104	60	0.806	-16.034
2835	5146	60	0.8932	42.055
2073	5104	60	0.8207	-16.033
2058	2073	60	0.9319	-42.010
2262	5236	60	0.8395	-12.000
2592	3495	61	0.8835	-22.702
3735	5411	61	0.9435	163.037
3174	4413	61	0.9243	28.032
2579	2592	61	0.8813	-32.006
2391	3730	61	0.8937	-86.001
668	4413	61	0.924	14.016
2592	3730	61	0.8809	-22.952
2592	4413	61	0.8853	4.011
3495	3730	61	0.9642	-0.250
2391	5411	61	0.8902	59.025
3634	4413	61	0.8987	70.076
3722	5411	61	0.9293	180.063
668	3634	61	0.9278	-56.061
668	1396	61	0.9142	17.027
2862	3174	61	0.8946	-17.028
3730	3735	61	0.9661	-18.011
2130	2592	61	0.8934	-20.006
3495	3735	61	0.9495	-18.261
1396	2862	61	0.9044	-14.014
668	2592	61	0.8805	10.005
2592	3174	61	0.8882	-24.021
668	3210	61	0.9254	-33.985
2391	3495	61	0.8917	-85.751
2579	4413	61	0.897	-27.995
3722	3735	61	0.939	17.027
3495	5411	61	0.9416	144.776
3730	5411	61	0.9581	145.026
2592	3722	61	0.8845	-57.990
3174	3634	61	0.9079	-42.045
3722	3730	61	0.9429	35.037
3495	3722	61	0.9248	-35.287
668	3174	61	0.9577	-14.016
5089	6325	62	0.8355	47.985
2617	3061	62	0.7331	-1.977
227	3862	62	0.9435	0.000
240	3862	62	0.852	-15.994
3973	5775	62	0.7198	-15.990
3038	4151	62	0.8298	-31.990
801	820	62	0.7425	-45.969
256	572	62	0.8146	15.999
1832	2617	62	0.86	15.996
820	5774	62	0.7108	15.995
240	6325	62	0.749	254.226
3463	7020	62	0.7698	-17.989
2283	2629	62	0.7319	144.041
215	4706	62	1.0	-0.038
240	2824	62	0.8845	-128.120
227	1634	62	0.7414	14.018
900	5774	62	0.7744	162.053
215	2824	62	0.8158	-366.350
801	3038	62	0.8328	15.995
227	1807	62	0.7667	-56.064
215	4151	62	0.8153	-18.010
1832	3061	62	0.7017	14.019
801	5774	62	0.8191	-29.974
840	3038	62	0.7103	29.976
2629	2645	62	0.7764	18.012
1807	3862	62	0.7697	56.065
227	256	62	0.9431	-162.052
2824	6325	62	0.7444	382.346
2283	2617	62	0.7997	-2.016
2299	7020	62	0.8233	0.021
215	5774	62	0.8677	-31.989
2283	3463	62	0.8121	2.013
227	6325	62	0.7367	270.220
240	4691	62	1.0	0.088
820	4151	62	0.7319	29.974
4151	5089	62	0.8084	-13.979
256	3862	62	0.929	162.052
5774	6325	62	0.7883	47.985
1634	2824	62	0.7319	-126.144
4151	6325	62	0.7603	34.006
215	240	62	0.7889	-238.230
840	5089	62	0.7634	-15.993
801	4151	62	0.8501	-15.995
2596	5775	62	0.8434	100.093
1634	1807	62	0.7338	-70.083
227	240	62	0.8635	15.994
1634	3862	62	0.7837	-14.018
1832	2645	62	0.9059	180.064
2299	3463	62	0.8492	18.010
215	5089	62	0.8723	-31.989
1832	2629	62	0.7417	162.052
801	4170	62	0.8492	0.059
1832	7020	62	0.7754	2.035
801	840	62	0.8072	-13.981
240	1634	62	0.7355	-1.976
227	2645	62	0.7133	36.021
256	5775	62	0.8623	15.998
227	2824	62	0.9078	-112.126
215	227	62	0.7995	-254.224
1807	2824	62	0.8092	-56.061
3038	5089	62	0.7642	-45.969
840	4151	62	0.7796	-2.014
240	1807	62	0.7999	-72.059
2283	2645	62	0.8878	162.053
215	801	62	0.9058	-2.016
1832	2299	62	0.8629	2.014
572	3973	62	0.8293	15.989
2617	2645	62	0.7575	164.068
840	5774	62	0.7363	-15.993
2824	3862	62	0.8903	112.126
900	5089	62	0.759	162.053
3038	6325	62	0.8279	2.017
801	6325	62	0.8091	18.012
1832	2283	62	0.9302	18.011
801	5089	62	0.8553	-29.974
240	5775	62	0.8753	-162.048
240	4151	62	0.7099	220.219
2645	2824	62	0.7164	-148.147
4151	5774	62	0.7929	-13.979
215	6325	62	0.8516	15.996
215	3038	62	0.7935	13.979
3038	5774	62	0.7123	-45.968
256	2596	62	0.8639	-84.095
4691	5775	62	0.8753	-162.136
5089	5774	62	0.8795	0.000
468	4575	63	0.8773	48.002
5022	7156	63	0.9333	-0.000
45	59	63	0.8765	-0.984
4831	5461	63	0.8982	14.016
5022	5366	63	0.9292	0.000
5366	5380	63	0.9816	0.000
4830	5461	63	0.8866	15.995
69	597	63	0.8784	-113.084
417	4575	63	0.9054	14.016
44	45	63	0.8973	-17.026
417	597	63	0.9296	-48.000
4830	5369	63	0.8845	15.995
5366	7156	63	0.9717	-0.000
44	5369	63	0.9095	-0.036
468	4339	63	0.9317	0.087
5379	5380	63	0.8445	83.952
5022	5461	63	0.8462	15.995
4830	7156	63	0.963	-0.000
4830	5022	63	0.9198	0.000
4830	5380	63	0.9617	0.000
417	468	63	0.9565	-33.986
5380	7156	63	0.9735	-0.000
44	59	63	0.8783	-18.010
5369	5461	63	0.9682	0.000
4830	5366	63	0.9596	0.000
44	5461	63	0.9076	-0.036
44	69	63	0.8894	-36.036
5022	5380	63	0.9294	0.000
96	3650	64	1.0	-0.000
1590	3279	65	0.913	-14.016
2159	5102	65	0.8108	13.979
1590	6823	65	0.8418	147.162
1969	5631	65	0.8548	-12.001
1686	5102	65	0.8316	14.015
1228	2159	65	0.8391	-18.011
1715	2077	65	0.9539	14.016
2093	6823	65	0.8431	103.099
359	2077	65	0.8788	-14.016
3286	5076	65	0.8545	-31.044
3214	5076	65	0.8276	24.000
3989	4570	65	0.8421	139.065
359	5076	65	0.8987	-28.032
329	2327	65	0.8567	-132.041
198	2093	65	0.8294	21.985
3989	5631	65	0.9411	-12.036
3190	6823	65	0.9596	0.001
3286	3915	65	0.8185	102.103
5588	5616	65	0.9332	30.010
1981	3190	65	0.8738	117.115
1652	5631	65	0.8705	-3.938
1590	1981	65	0.8593	30.047
3244	3751	65	0.8779	18.010
1228	3537	65	0.8316	-4.030
2201	6118	65	0.867	324.107
1981	3214	65	0.8654	-40.031
2730	5588	65	0.816	14.015
3279	6823	65	0.8745	161.178
1981	2093	65	0.9132	14.016
2184	3537	65	0.8625	-16.101
576	3240	65	0.8838	17.028
1590	3190	65	0.8393	147.162
159	5102	65	0.9102	-0.001
1904	2159	65	0.7851	-68.024
159	1686	65	0.8661	-14.016
2444	3240	65	0.7968	-6.011
2077	3989	65	0.9301	-19.934
3265	3989	65	0.8891	20.097
1990	5631	65	0.9369	30.010
2389	5588	65	0.9161	-179.079
1969	3989	65	0.8681	0.035
2201	5626	65	0.963	-390.131
159	6027	65	0.829	17.028
2157	2730	65	0.8049	132.048
3279	3915	65	0.8569	161.179
359	2093	65	0.8871	2.015
1652	6352	65	0.8516	8.212
3537	5076	65	0.8191	54.009
2093	3214	65	0.8279	-54.047
1715	4570	65	0.852	133.147
576	5496	65	0.9467	35.039
3915	6823	65	0.9275	-0.000
2222	2730	65	0.8002	-179.074
359	1715	65	0.8591	-28.032
359	3190	65	0.8945	105.114
198	5631	65	0.9014	-26.017
1715	3989	65	0.9135	-5.918
3190	3915	65	0.9173	0.001
3279	3286	65	0.8776	59.075
1652	3989	65	0.8701	8.098
1904	3214	65	0.7904	-24.034
198	3265	65	0.8322	-34.078
1715	3265	65	0.9121	-26.016
198	2077	65	0.8729	5.953
159	330	65	0.7839	-28.032
3190	5631	65	0.8546	-151.100
359	1590	65	0.921	-42.048
198	1990	65	0.8585	-56.027
1590	1715	65	0.8702	14.016
1969	6352	65	0.9096	0.149
4624	5417	65	0.8201	-3.998
1990	3989	65	0.9086	42.046
3279	5076	65	0.9105	28.032
1652	4570	65	0.854	147.163
198	6352	65	0.8177	-13.866
1715	5631	65	0.9151	-17.954
1652	3279	65	0.8777	-14.016
576	2444	65	0.8154	23.038
1715	6352	65	0.8797	-5.804
359	3915	65	0.8711	105.115
1652	2077	65	0.9202	28.032
3240	5496	65	0.8472	18.011
5592	6118	65	0.8721	145.027
1639	3214	65	0.8187	16.032
2201	5592	65	0.9583	179.080
1990	2077	65	0.8738	61.980
2077	3265	65	0.9087	-40.031
359	3286	65	0.8702	3.012
359	6823	65	0.8943	105.115
4570	6352	65	0.8016	-138.951
1981	3279	65	0.8757	-44.063
198	3989	65	0.8619	-13.981
5076	6823	65	0.8228	133.147
329	576	65	0.9372	162.055
1639	3537	65	0.8211	-13.977
1969	2077	65	0.8973	19.969
2093	3537	65	0.8342	-84.056
1590	3286	65	0.8495	45.059
2077	6352	65	0.8933	-19.820
1969	3265	65	0.8564	-20.062
3989	6352	65	0.8557	0.114
1969	1981	65	0.8633	21.984
3265	6352	65	0.8389	20.212
3214	3537	65	0.872	-30.009
3244	6823	65	0.8444	11.999
1904	2093	65	0.8241	30.014
1590	5076	65	0.8768	14.016
2159	2327	65	0.8331	-162.052
2077	5631	65	0.9432	-31.970
4624	5616	65	0.7842	-64.033
329	5496	65	0.9113	197.094
2201	2389	65	0.9186	341.133
1652	1969	65	0.8669	8.063
359	3279	65	0.9423	-56.064
1981	6823	65	0.8604	117.116
3265	5631	65	0.8908	8.061
3286	6823	65	0.8318	102.103
329	3240	65	0.8192	179.082
5631	6352	65	0.8944	12.150
1990	3265	65	0.8461	21.949
3537	4624	65	0.8208	6.085
1990	6352	65	0.852	42.160
3190	3279	65	0.8616	-161.178
576	2327	65	0.7914	-294.095
1904	2076	65	0.8235	17.031
2093	3279	65	0.8647	-58.079
5588	5592	65	0.9555	17.025
1590	2093	65	0.8416	44.063
2444	5496	65	0.8477	12.001
1590	5782	65	0.8384	0.095
2389	5592	65	0.9463	-162.054
5102	6027	65	0.854	17.028
2201	5588	65	0.9613	162.055
1652	1715	65	0.9089	14.016
1715	1969	65	0.8761	-5.953
3190	3244	65	0.8448	-11.999
2389	6118	65	0.8699	-17.026
198	1969	65	0.8573	-14.016
5588	6118	65	0.8681	162.052
2184	4624	65	0.8029	-10.017
3400	5479	66	1.0	0.110
732	2619	67	0.8895	-4.026
7270	7284	67	0.8968	-21.985
1500	5663	67	0.842	0.063
406	1072	67	0.8622	-28.030
2619	7284	67	0.879	6.042
1072	3957	67	0.8611	-2.008
406	469	67	0.9171	-23.999
4284	7284	67	0.8474	-19.969
406	7284	67	0.8968	-21.985
732	7284	67	0.9364	2.015
4642	5192	67	0.8282	2.018
469	732	67	0.9239	-0.001
406	3155	67	0.8968	-21.985
4284	7270	67	0.9399	2.016
732	2562	67	0.885	24.000
3155	5192	67	0.8548	0.006
3155	7284	67	1.0	0.000
469	2619	67	0.9047	-4.027
2562	3155	67	0.8718	-21.984
406	732	67	0.8985	-24.000
1022	5663	67	0.8022	2.018
469	3155	67	0.9025	2.014
732	2193	67	0.8874	21.985
1072	2619	67	0.8972	0.003
469	2562	67	0.9024	23.999
1293	5027	67	0.8396	2.012
3155	7270	67	0.8968	21.985
469	1072	67	0.8703	-4.031
2562	4284	67	0.9547	-2.015
2562	7270	67	0.934	0.001
1293	5192	67	0.8442	0.004
3957	5663	67	0.8132	4.027
406	2562	67	0.934	-0.001
2562	5027	67	0.8842	-19.970
2619	4284	67	0.8785	26.011
732	3155	67	0.9364	2.015
732	7270	67	0.8985	24.000
1072	2193	67	0.8548	26.015
1072	4284	67	0.8544	26.014
2619	3155	67	0.879	6.042
406	2619	67	0.8997	-28.027
2193	2619	67	0.8782	-26.012
2562	2619	67	0.8896	-28.026
469	4284	67	0.8967	21.984
3155	4284	67	0.8474	19.969
3957	4642	67	0.8208	6.040
469	7270	67	0.9171	23.999
2193	4284	67	0.956	-0.000
2193	2562	67	0.9407	2.014
2193	3155	67	0.8635	-19.970
5192	7284	67	0.8548	-0.006
2562	7284	67	0.8718	-21.984
2619	7270	67	0.8997	28.027
2193	7284	67	0.8635	-19.970
732	4284	67	0.886	21.985
1072	7270	67	0.8622	28.030
732	5192	67	0.8652	2.021
2193	7270	67	0.9523	2.015
406	7270	67	1.0	0.000
406	4284	67	0.9399	-2.016
469	7284	67	0.9025	2.014
469	2193	67	0.9013	21.984
406	2193	67	0.9523	-2.015
189	1680	69	0.8658	0.056
1112	1209	69	0.8603	56.063
463	1253	69	0.8401	42.010
3591	5350	69	0.8377	0.036
1398	5122	69	0.9092	-0.000
1239	6085	69	0.9688	0.000
67	1264	69	0.8231	-28.031
87	1239	69	0.8783	15.995
1112	6085	69	0.8891	44.027
87	1354	69	0.9135	-14.015
87	935	69	0.8908	15.995
3703	5122	69	0.9092	-0.000
67	1253	69	0.8609	-14.015
87	5794	69	0.881	0.000
87	1112	69	0.8886	-28.032
3703	6085	69	0.939	0.000
3591	6848	69	0.872	0.000
3591	7048	69	0.8225	-261.159
87	7049	69	0.8718	0.000
1239	1398	69	0.9344	0.000
1354	5794	69	0.8762	14.016
180	1264	69	0.8674	-46.042
87	6848	69	0.9108	0.000
1239	5122	69	0.9343	0.000
180	1112	69	0.8894	-28.032
1112	1354	69	0.8935	14.017
1209	3950	69	0.8892	0.000
5350	7049	69	0.8635	-0.036
1253	1264	69	0.8268	-14.016
1398	6848	69	0.8682	-15.995
3591	7049	69	0.8768	-0.000
1209	1354	69	0.8838	-42.047
5350	6848	69	0.8702	-0.036
1398	3703	69	1.0	0.000
1354	5717	69	0.8838	42.047
189	1112	69	0.8734	46.005
935	5122	69	0.9325	-0.000
1112	5794	69	0.8894	28.032
3703	6848	69	0.8682	-15.995
7048	7049	69	0.8308	261.158
1112	1239	69	0.877	44.027
1209	5717	69	1.0	0.000
3591	4185	69	0.8486	-14.016
180	1354	69	0.8762	-14.016
5122	6085	69	0.9325	0.000
180	5794	69	1.0	0.000
87	3591	69	0.8652	0.000
935	3703	69	0.939	-0.000
87	6085	69	0.8908	15.995
1264	5794	69	0.8674	46.042
935	1239	69	0.9688	-0.000
935	1112	69	0.8891	-44.027
1239	3703	69	0.9344	0.000
67	180	69	0.8948	18.010
1112	5717	69	0.8603	56.063
87	180	69	0.881	0.000
67	5794	69	0.8948	18.010
1398	6085	69	0.939	0.000
3950	5717	69	0.8892	0.000
6848	7049	69	0.9059	-0.000
935	6085	69	1.0	-0.000
935	1398	69	0.939	-0.000
1934	3950	69	0.8539	14.015
1354	6848	69	0.8744	14.016
3792	3823	70	0.7452	-148.037
3748	3823	70	0.7515	-180.063
740	3823	70	0.8345	96.023
3748	3792	70	0.7614	-32.026
740	3748	70	0.805	276.086
1812	3792	70	0.918	14.022
1812	3823	70	0.7416	-134.015
130	740	70	0.8421	-258.076
130	3748	70	0.9006	18.010
740	3792	70	0.8172	244.060
1812	3748	70	0.7315	46.048
130	1812	70	0.8969	-28.037
130	3823	70	0.7943	-162.053
130	3792	70	0.9126	-14.015
740	1812	70	0.8098	230.038
3490	6069	71	0.9773	-1.868
276	5676	71	0.9785	-23.986
3574	5683	71	0.977	0.255
3574	7139	71	0.9754	0.144
5427	5739	71	0.8707	24.003
235	276	71	0.9785	23.990
3102	7139	71	0.9787	19.970
846	3081	71	0.9696	28.031
3140	3295	71	0.9737	16.034
787	7128	71	0.9049	-24.074
3574	6069	71	0.9681	-19.677
3319	5683	71	0.9779	26.017
3407	3617	71	0.9658	14.019
5676	6069	71	0.9795	18.144
3455	3656	71	0.9608	-266.250
278	5802	71	0.9724	-4.031
3140	3490	71	0.9775	52.020
1006	3358	71	0.9703	124.050
895	3102	71	0.9816	-28.029
3102	5676	71	0.9795	-17.995
278	3494	71	1.0	-0.063
895	3407	71	0.9769	-50.000
3102	4027	71	0.99	-0.149
4106	5427	71	0.8536	-25.078
1337	1546	71	0.9473	28.063
4027	7352	71	0.9682	-3.881
3081	5802	71	0.9696	-28.031
1337	7128	71	0.9307	3.025
895	3223	71	0.97	72.039
3644	5683	71	0.9622	-2.012
1006	3295	71	0.9777	14.016
846	5802	71	1.0	0.000
3223	3456	71	0.9709	-54.012
235	5676	71	1.0	0.003
558	899	71	0.9516	-15.993
1562	3456	71	0.9553	82.040
3407	4874	71	0.9746	21.972
895	4874	71	0.9822	-28.028
3111	3407	71	0.974	-41.940
1546	3644	71	0.9577	2.020
3111	4874	71	0.987	-19.968
3610	3656	71	0.9622	-264.234
4874	6069	71	0.9889	0.148
4027	5676	71	0.9758	-17.846
5683	7139	71	0.9783	-0.111
1546	5683	71	0.9664	0.007
3295	3490	71	0.9747	35.986
3319	3644	71	0.9639	28.030
3102	4874	71	0.9889	0.001
106	3658	71	1.0	0.080
1006	3223	71	0.9735	148.052
3494	3656	71	0.9608	-266.268
4874	7352	71	0.9768	-4.031
3140	3168	71	0.9666	23.998
1006	3140	71	0.9727	-2.019
106	3610	71	1.0	-0.081
4106	5739	71	0.8682	-1.075
3111	7139	71	0.9776	0.001
4874	5676	71	0.9744	-17.996
5781	7128	71	0.9199	-26.072
106	278	71	0.9757	2.015
235	3102	71	0.9795	17.998
3358	3934	71	1.0	-0.000
235	6069	71	0.9795	18.147
3111	5683	71	0.9805	0.112
787	5781	71	0.9362	1.998
3111	3490	71	0.988	-17.951
106	5802	71	0.9742	-2.016
895	3111	71	0.9823	-8.060
895	3490	71	0.9813	-26.011
3111	7352	71	0.9778	-23.999
3455	3610	71	0.9757	-2.015
3295	3934	71	0.9693	110.034
3111	3140	71	0.9787	-69.971
3102	6069	71	1.0	0.149
1006	3407	71	0.9727	26.012
1546	3574	71	0.9608	-0.247
3490	7352	71	0.981	-6.047
4027	6069	71	0.99	0.298
3111	3574	71	0.9854	-0.143
895	1006	71	0.9736	-76.012
6069	7352	71	0.9675	-4.179
3102	3111	71	0.9882	19.969
106	1361	71	0.9642	-180.114
3168	7352	71	0.9742	21.974
1006	3490	71	0.9747	50.001
3574	4474	71	0.9641	0.141
3140	3407	71	0.9717	28.031
3490	4027	71	0.9765	-2.166
3319	3656	71	0.9648	-0.180
3102	3490	71	0.9929	2.018
3610	3658	71	1.0	0.161
3494	3610	71	0.9757	-2.034
3574	4027	71	0.9874	-19.975
3140	3223	71	0.9708	150.070
278	846	71	0.9724	-4.031
7139	7352	71	0.9698	-24.000
3490	7139	71	0.9786	17.952
3490	4874	71	0.9874	-2.017
235	4027	71	0.9758	17.849
235	4874	71	0.9744	17.999
278	3455	71	1.0	-0.081
1546	3319	71	0.9654	-26.010
895	3295	71	0.9755	-61.997
3102	7352	71	0.9813	-4.030
5739	7128	71	0.9111	-21.919
3140	4874	71	0.9767	50.003
3295	3358	71	0.9693	110.035
895	3140	71	0.9728	-78.031
3223	3934	71	0.9686	-24.002
4027	4874	71	0.9864	0.150
1006	3934	71	0.9703	124.050
106	846	71	0.9742	-2.016
895	7352	71	0.9717	-32.059
3223	3295	71	0.9697	-134.036
3455	3494	71	1.0	0.018
3295	3407	71	0.9767	11.997
899	3456	71	0.9529	-66.049
3223	3358	71	0.9686	-24.001
6746	6748	72	0.8017	-84.021
4460	5054	72	1.0	0.127
4323	4524	72	0.8922	-0.001
4889	6733	72	0.8241	-18.010
4856	5552	72	0.8408	-179.079
4873	4889	72	0.852	18.011
4868	5805	72	0.8622	0.144
4933	4985	72	0.764	0.001
4200	4204	72	0.9605	0.000
4864	6712	72	0.8875	179.079
4209	4364	72	0.9246	0.000
4204	4315	72	0.8517	-132.043
4909	4933	72	0.7804	-132.042
4407	5512	72	0.8598	16.000
4315	5054	72	0.8607	132.170
4199	4407	72	0.8519	179.075
4225	5523	72	0.8833	-14.016
4850	5512	72	0.947	0.000
3609	4491	72	0.9337	-0.073
1578	4460	72	0.8731	-0.172
4461	5836	72	0.84	-16.024
4889	5805	72	0.8335	-17.867
4208	4274	72	0.8753	27.996
5476	6755	72	0.8454	-42.011
1578	5077	72	0.8892	-0.083
4248	4889	72	0.8632	-14.016
4273	4452	72	0.7585	35.037
4341	4366	72	0.8856	176.032
4274	7209	72	0.8885	-27.996
4341	4513	72	0.8275	15.995
2385	4445	72	0.8049	32.016
4345	4366	72	0.8353	277.073
2340	4491	72	0.8483	27.994
2587	6726	72	0.7421	457.180
4913	6731	72	0.8407	30.013
5552	6712	72	0.9182	17.026
