CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
403	2006	21	0.9763	-0.000
277	1779	21	0.9313	-2.015
2048	2215	21	0.9474	-18.010
78	1404	21	0.9701	28.034
1262	2507	21	0.9552	10.006
226	4291	21	0.9536	-164.067
122	1637	21	0.9534	0.000
2507	3318	21	0.9225	2.015
924	4012	21	0.9649	-24.000
1779	2504	21	0.9284	-2.016
78	1278	21	0.9397	21.989
217	3208	21	0.9506	-484.282
217	1106	21	0.9684	-67.985
2504	3530	21	0.9404	4.031
4728	4824	21	0.9505	-334.241
122	203	21	0.9646	-2.016
3195	3810	21	0.9214	43.044
885	2561	21	0.9274	-16.006
1106	1200	21	0.9455	-21.986
45	449	21	0.9689	0.010
403	2561	21	0.9428	-1.990
2006	2561	21	0.9499	-1.990
277	1637	21	0.9339	30.994
924	5200	21	0.9647	15.012
1165	3202	21	0.9389	2.016
863	1278	21	0.942	-6.045
277	857	21	0.9604	21.984
1911	2507	21	0.9377	7.990
2006	2713	21	0.983	0.001
3202	4728	21	0.9473	-136.052
1839	3841	21	0.9359	2.015
45	5163	21	1.0	-0.001
113	403	21	0.9556	1.979
4275	4321	21	0.9533	-2.017
122	2543	21	0.9531	29.028
2284	4244	21	0.9398	120.131
1106	2555	21	0.921	-0.001
3810	4740	21	0.9463	-14.016
226	4728	21	0.9464	-136.052
78	1839	21	0.9273	-2.013
1262	1911	21	0.958	2.016
113	885	21	0.9546	15.995
277	1661	21	0.9582	0.000
2561	2713	21	0.9413	1.991
1212	4012	21	0.9481	2.015
4856	4969	21	0.9453	0.000
1779	3530	21	0.9281	2.015
4275	4835	21	0.9574	-4.032
2438	4969	21	0.9424	0.001
2507	4291	21	0.9637	-164.067
1404	3841	21	0.9629	-28.032
203	924	21	0.9416	24.001
203	3810	21	0.9448	29.028
4232	4336	21	0.9643	46.002
3249	4370	21	0.9322	24.002
4591	5289	21	0.9305	-28.032
2284	4728	21	0.9417	-18.025
210	403	21	0.9635	-0.000
113	4088	21	0.9214	-55.994
2006	4672	21	0.9559	0.000
2543	4785	21	0.9624	-14.017
1200	4370	21	0.9455	21.986
857	3208	21	0.9524	-484.282
217	1661	21	0.9543	-21.984
203	1637	21	0.9357	2.016
4291	4824	21	0.9634	-306.226
1262	3202	21	0.9552	10.006
449	5163	21	0.9689	-0.011
3487	4591	21	0.9231	238.252
1278	1839	21	0.9321	-24.002
1919	3841	21	0.9452	-46.006
3841	5163	21	0.9496	-260.225
863	1839	21	0.9267	-30.047
1532	1911	21	0.9321	-54.048
226	3202	21	0.9799	0.000
3202	3318	21	0.9225	2.016
857	2504	21	0.9657	-26.014
1262	2048	21	0.9397	-26.016
4012	4740	21	0.9377	15.012
2507	3202	21	1.0	-0.000
1911	2048	21	0.9258	-28.032
210	2006	21	0.9681	-0.001
4232	4275	21	0.944	-24.003
403	2712	21	0.9528	0.000
3195	4740	21	0.9561	29.028
4232	4835	21	0.9417	-28.034
2712	2713	21	0.9675	0.000
863	1404	21	0.9757	0.000
964	1532	21	0.9388	84.095
1661	1779	21	0.9467	-2.015
2574	3202	21	0.9248	210.070
2507	4728	21	0.9473	-136.053
277	1200	21	0.9548	-67.987
122	924	21	0.9418	21.985
207	885	21	0.9506	73.054
3208	4370	21	0.9442	416.298
277	4785	21	0.9254	46.004
924	1637	21	0.9627	-21.985
226	4824	21	0.9803	-470.293
1911	3202	21	0.9377	7.990
78	5163	21	0.9419	-260.223
4012	4969	21	0.9225	-262.226
4728	4773	21	0.9355	28.030
2561	2712	21	0.9395	1.990
277	3530	21	0.9705	0.000
3204	3841	21	0.9295	2.015
836	1043	21	0.9428	-2.017
113	2713	21	0.9459	1.980
2504	2605	21	0.9218	-0.001
1106	4370	21	1.0	0.000
217	2504	21	0.953	-26.014
1200	3249	21	0.9293	-2.016
2438	4740	21	0.9285	277.239
3516	4591	21	0.9639	-1.979
78	1919	21	0.9829	46.008
203	1212	21	0.9733	-2.015
1404	1839	21	0.9331	-30.047
2574	4824	21	0.9411	-260.224
2348	4789	22	0.8895	212.142
1901	4789	22	0.92	323.307
1071	1901	22	0.7509	16.914
1901	3545	22	0.9235	15.997
2518	2559	23	0.7752	-3.995
1006	2518	23	0.8117	18.013
2852	5270	23	0.882	-56.064
643	2559	23	0.7717	-1.979
1057	1083	23	0.7201	-124.161
5270	5285	23	0.75	122.143
643	1083	23	0.8051	-128.119
2559	4327	23	0.7831	15.994
1006	1741	23	0.9062	46.008
1083	2852	23	0.9133	56.063
1006	2587	23	0.7335	124.163
1057	5285	23	0.7211	-2.019
691	5270	23	0.9045	-0.000
691	4327	23	0.7943	142.134
2852	4327	23	0.7603	86.070
691	2852	23	0.9139	56.064
691	2559	23	0.8571	126.140
2559	5270	23	0.8296	-126.140
