CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4300	4353	5	0.9584	66.012
4551	7113	5	0.8057	-42.047
4297	4369	5	0.9794	0.001
1477	3458	5	0.875	-50.016
4368	4442	5	0.9672	-0.000
1477	1562	5	0.7728	-31.990
788	2158	5	0.7705	1.942
3925	6378	5	0.9089	15.010
5554	7113	5	0.7746	-26.052
4433	6533	5	0.7667	-71.038
882	1562	5	0.9666	18.011
5264	5482	5	0.837	49.979
5264	6588	5	0.8531	15.995
732	788	5	0.8639	-0.983
1511	2761	5	0.93	-66.032
4297	4353	5	0.818	-276.084
5940	6588	5	0.892	-33.984
5554	5560	5	0.8428	-14.016
4239	4550	5	0.7927	15.995
1555	3026	5	0.7902	0.983
1724	2077	5	0.8087	49.979
5675	7113	5	0.8092	-42.047
4892	5482	5	0.7707	49.979
10964	11159	6	0.7441	27.996
9553	10403	6	0.7657	9.897
10313	10461	6	0.8954	18.010
10097	10197	6	0.8782	-18.010
9590	10321	6	0.8283	-0.001
9934	11473	6	0.8411	-193.159
9618	9961	6	0.775	-192.152
9865	10306	6	0.804	-84.058
9996	9997	6	0.8521	17.003
9922	9935	6	0.9125	-18.009
10803	10902	6	0.8535	-0.000
10234	10330	6	0.7681	0.001
9519	9526	6	0.8915	-0.001
10092	10197	6	0.9369	0.000
9617	9618	6	0.8192	18.010
10485	10757	6	0.847	14.017
10682	10941	6	0.8891	-18.011
10201	10801	6	0.799	-20.024
9521	9523	6	0.918	-0.001
10679	10840	6	0.8883	-0.001
9576	10044	6	0.8131	-66.048
9576	9660	6	0.8154	-0.000
10940	10941	6	0.8488	-0.000
10403	11253	6	0.8385	15.993
9935	9997	6	0.8461	-8.005
10670	10831	6	0.9496	0.000
9840	9890	6	0.8416	-0.001
10960	10995	6	0.8512	-15.993
10097	10903	6	0.8316	-20.025
10840	10926	6	0.8502	-0.000
9666	9867	6	0.8172	-40.031
9689	9961	6	0.7837	19.018
10383	10903	6	0.8159	15.994
10461	10670	6	0.8504	-2.015
9885	11253	6	0.8074	31.989
10801	10903	6	0.9045	-0.000
9733	9760	6	0.7656	0.000
9590	10840	6	0.9011	-0.000
10403	11522	6	0.8281	15.994
9679	10840	6	0.8344	0.000
10201	10387	6	0.8183	-18.010
11454	11473	6	0.9305	0.000
9840	10679	6	0.8559	-190.135
10197	10960	6	0.8584	15.995
10084	10127	6	0.8147	0.039
10097	10201	6	0.8814	-0.000
9936	9997	6	0.8244	-9.013
10201	10905	6	0.825	-18.010
9733	9800	6	0.7423	0.000
10288	10331	6	0.7904	0.000
9666	10308	6	0.8052	-88.068
9997	10958	6	0.8311	-184.147
10957	10964	6	0.7676	27.011
9935	10958	6	0.8668	-192.152
10757	10843	6	0.8398	-1.005
9590	10682	6	0.8647	15.995
10197	10682	6	0.8613	0.001
9997	10960	6	0.8516	-166.136
10903	10958	6	0.8477	-0.001
9526	9577	6	0.7959	0.002
9934	9935	6	0.9494	-18.010
9630	9689	6	0.7796	-0.000
10733	10995	6	0.8489	0.001
11161	11256	6	0.7917	0.000
9590	10926	6	0.8503	-0.001
9576	10086	6	0.7462	-66.048
10801	10803	6	0.786	1.008
9936	10955	6	0.8318	-176.157
10670	10682	6	0.9276	18.011
9816	9890	6	0.8664	-0.001
9899	10902	6	0.76	34.005
10380	11253	6	0.7985	15.992
9576	9989	6	0.7859	-58.042
9885	10380	6	0.7828	15.997
9760	9890	6	0.7781	-26.016
10321	10840	6	0.827	0.001
10313	10321	6	0.8957	18.010
9553	11253	6	0.8099	25.890
10234	10380	6	0.775	0.002
10955	11473	6	0.9103	0.000
10313	10831	6	0.8531	15.995
10955	11522	6	0.8276	0.001
10670	10941	6	0.8871	-0.000
9865	10044	6	0.8413	-26.016
9997	11473	6	0.826	-167.143
9936	11454	6	0.8366	-176.157
10044	10956	6	0.8137	-176.157
10097	10733	6	0.8239	-18.010
9934	11454	6	0.8478	-193.160
9867	10308	6	0.7998	-48.037
10843	10940	6	0.7806	1.005
9934	10044	6	0.8624	0.000
9865	9867	6	0.7952	-18.010
9943	9960	6	0.7697	-1.007
10733	10961	6	0.8274	-0.001
9867	9934	6	0.8252	-8.005
10092	10097	6	0.8978	18.010
10313	10670	6	0.8433	15.995
9618	9943	6	0.8075	-208.146
9816	9840	6	0.9049	0.000
10321	10485	6	0.8341	-16.032
10384	10387	6	0.8169	-18.010
10679	10831	6	0.8806	-2.017
10902	11161	6	0.7934	-0.000
9519	9996	6	0.7735	-27.023
10321	10831	6	0.8727	-2.015
10097	10960	6	0.8508	-2.016
10234	10403	6	0.8121	0.001
9922	10044	6	0.9008	0.001
9934	9936	6	0.8353	-17.002
9935	11454	6	0.8518	-175.149
10092	10958	6	0.8561	-2.016
11473	11522	6	0.8546	0.001
10313	10679	6	0.8396	18.011
10682	10757	6	0.9036	-18.011
10670	10757	6	0.918	0.000
10331	10940	6	0.7806	-18.010
9922	11522	6	0.8348	-193.158
11454	11522	6	0.8583	0.001
9840	10831	6	0.878	-192.152
10955	11454	6	0.9163	0.000
9922	9934	6	0.913	0.001
10092	10485	6	0.8339	-32.027
10461	10679	6	0.866	0.001
10961	10995	6	0.8349	0.001
9554	10083	6	0.7699	18.009
9630	9961	6	0.8256	19.018
10313	10941	6	0.8242	15.995
9840	10682	6	0.865	-174.141
9581	9666	6	0.8136	-0.000
10321	10461	6	0.9132	0.000
9936	11473	6	0.8358	-176.157
9840	10941	6	0.828	-192.152
9519	9521	6	0.8189	18.011
10757	10831	6	0.9207	-0.000
9666	9922	6	0.8456	-48.037
10321	10757	6	0.8431	-2.015
10306	10308	6	0.8162	18.010
10840	10905	6	0.8193	15.994
10831	10941	6	0.8857	-0.000
10461	10840	6	0.8404	0.001
9885	10306	6	0.7732	167.106
9666	10084	6	0.7986	-66.047
9885	10403	6	0.7769	15.996
9935	10960	6	0.8819	-174.142
10197	10831	6	0.8446	-18.010
10092	10201	6	0.8286	18.010
9590	9679	6	0.8639	-0.000
10843	10941	6	0.8294	1.005
10380	11159	6	0.7683	-1.010
9679	10926	6	0.8209	-0.000
10485	10831	6	0.854	14.017
10670	10679	6	0.8859	2.017
10097	10387	6	0.8721	-18.010
9840	10485	6	0.8341	-206.169
10084	10168	6	0.7712	0.000
10461	10757	6	0.8443	-2.015
10044	11253	6	0.8149	-193.159
9960	9961	6	0.7777	17.001
10330	11522	6	0.8262	15.994
10825	10905	6	0.8752	0.000
9519	9577	6	0.7977	0.000
10197	10958	6	0.846	-2.016
9943	10313	6	0.7949	-2.017
9935	10955	6	0.8462	-175.149
11253	11454	6	0.8377	-0.000
9997	10083	6	0.8437	-0.000
11253	11473	6	0.836	0.000
10956	11513	6	0.8344	0.000
10321	10670	6	0.8733	-2.015
9630	9943	6	0.7594	3.024
10679	10757	6	0.8588	-2.016
10733	10956	6	0.8373	31.989
10330	10403	6	0.8041	0.000
9590	10461	6	0.8403	-0.001
9618	9965	6	0.7929	-174.141
9840	10757	6	0.8716	-192.152
9618	9701	6	0.8232	-0.000
10331	10926	6	0.8123	-15.995
9521	9526	6	0.8377	-18.012
9934	10955	6	0.8477	-193.160
9630	10383	6	0.7913	17.004
10757	10941	6	0.9055	-0.001
10092	10387	6	0.8335	0.000
9997	11454	6	0.8423	-167.144
9961	10383	6	0.8127	-2.014
9935	10044	6	0.8524	18.010
10958	10960	6	0.9068	18.010
9617	9701	6	0.8494	18.010
10380	10403	6	0.836	-0.000
10197	10955	6	0.8348	14.987
9943	9965	6	0.8189	34.004
9997	10065	6	0.8468	0.000
10092	10733	6	0.8324	0.001
10384	10961	6	0.7932	-18.011
9590	10679	6	0.9159	0.000
10306	11159	6	0.7654	-152.119
10677	11161	6	0.7414	-0.002
10197	10485	6	0.8246	-32.027
10485	10670	6	0.8424	14.017
10092	10960	6	0.8669	15.995
10903	10960	6	0.8491	18.009
9996	10065	6	0.7763	17.003
9922	9997	6	0.8369	-26.015
10803	11161	6	0.7618	-0.000
10201	10825	6	0.8055	-18.010
10201	10384	6	0.8082	0.000
11253	11522	6	0.8505	0.001
9885	11513	6	0.8053	48.991
9922	10958	6	0.8468	-210.162
10097	10905	6	0.8232	-18.010
10679	10682	6	0.8965	15.994
9519	9523	6	0.8346	18.010
9865	10308	6	0.7969	-66.047
10097	10801	6	0.8242	-20.025
9523	9526	6	0.8384	-18.011
10380	11513	6	0.7876	32.995
10065	11253	6	0.7988	-167.144
9666	10044	6	0.843	-48.037
9922	11473	6	0.8294	-193.158
9935	11473	6	0.8502	-175.149
10321	10682	6	0.8833	15.996
10682	10831	6	0.9293	-18.011
9934	10960	6	0.869	-192.152
10485	10682	6	0.8783	32.028
10383	10733	6	0.8338	18.009
10958	11454	6	0.8313	17.003
10733	10958	6	0.839	-2.016
10044	11522	6	0.8347	-193.158
9840	10670	6	0.8689	-192.152
10065	10083	6	0.8505	-0.001
9935	9936	6	0.8537	1.008
10383	10801	6	0.8147	15.994
10733	10960	6	0.8665	15.994
10321	10679	6	0.8939	0.001
9934	10958	6	0.8582	-210.162
10905	10961	6	0.8092	-0.000
9943	9961	6	0.7797	15.994
11630	12045	7	0.8859	0.001
11675	11874	7	0.8507	264.210
11630	12418	7	0.8414	0.000
10158	10829	7	0.8902	0.001
9378	9541	7	0.9382	-28.030
10829	11153	7	0.9372	-0.000
11092	12045	7	0.8593	0.001
10765	10829	7	0.979	0.000
11874	12045	7	0.8857	0.000
11630	11874	7	0.9145	0.000
