	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
68631	2354	590	Alkaloids	0.6153846153846154	Phenylpropanoids (C6-C3)	0.6153846153846154	Cinnamic acid amides	0.5384615384615384	1.0	0.69817317	ISDB	http://www.wikidata.org/entity/Q27138444	IEDBNTAKVGBZEP-VMPITWQZSA-N	InChI=1S/C19H21NO5/c1-24-16-11-14(12-17(25-2)19(16)23)5-8-18(22)20-10-9-13-3-6-15(21)7-4-13/h3-8,11-12,21,23H,9-10H2,1-2H3,(H,20,22)/b8-5+	COc1cc(/C=C/C(=O)NCCc2ccc(O)cc2)cc(OC)c1O	C19H21NO5		343.141972772	N-Trans-Sinapoyltyramine	IEDBNTAKVGBZEP	Amino acids and Peptides	Phenylpropanoids (C6-C3)	Cinnamic acid amides	http://www.wikidata.org/entity/Q10915140	Illigera luzonensis	730771.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Hernandiaceae']	['Unknown']	['Illigera']	['Illigera luzonensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.2926926612854	1
68630	2353	54	Alkaloids	0.2777777777777778	Tyrosine alkaloids	0.1111111111111111	Isoquinoline alkaloids	0.08333333333333333	1.0	0.2255192	ISDB	http://www.wikidata.org/entity/Q77495002	LANWWIQLMZOPKM-FPYGCLRLSA-N	InChI=1S/C16H21NO5/c1-11(19)3-8-15(20)14(9-16(21)22-2)17-13-6-4-12(10-18)5-7-13/h3-8,10-11,14-15,17,19-20H,9H2,1-2H3/b8-3+	COC(=O)CC(Nc1ccc(C=O)cc1)C(O)/C=C/C(C)O	C16H21NO5		307.141972772	(E)-3-(4-Formylanilino)-4,7-dihydroxy-5-octenoic acid methyl ester	LANWWIQLMZOPKM				http://www.wikidata.org/entity/Q7623399	Streptomyces viridochromogenes	676476.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces viridochromogenes']											0	0	0.902076780796051	1
68612	2352	50	Terpenoids	0.36666666666666664	Monoterpenoids	0.25	Iridoids monoterpenoids	0.15	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q72507279	MQLSOVRLZHTATK-PEYNGXJCSA-N	InChI=1S/C17H24O11/c1-3-7-8(4-11(19)20)9(15(24)25-2)6-26-16(7)28-17-14(23)13(22)12(21)10(5-18)27-17/h3,6-8,10,12-14,16-18,21-23H,1,4-5H2,2H3,(H,19,20)/t7-,8+,10-,12-,13+,14-,16+,17+/m1/s1	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)O	C17H24O11	pos_2MNa	404.1318615879998	Secoxyloganin	MQLSOVRLZHTATK	Terpenoids	Monoterpenoids	Secoiridoid monoterpenoids	http://www.wikidata.org/entity/Q161584	Lonicera periclymenum	811893.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera periclymenum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']	['Lonicera periclymenum']	8	2	9.0	1
68597	2350	249	Alkaloids	0.3888888888888889	Tyrosine alkaloids	0.2777777777777778	Isoquinoline alkaloids	0.2222222222222222	5.0	0.3695892	ISDB	http://www.wikidata.org/entity/Q104977368	DEMLUXCVEPUNNW-NSHDSACASA-N	InChI=1S/C14H19NO4/c1-2-19-14(18)4-3-11-10-8-13(17)12(16)7-9(10)5-6-15-11/h7-8,11,15-17H,2-6H2,1H3/t11-/m0/s1	CCOC(=O)CC[C@@H]1NCCc2cc(O)c(O)cc21	C14H19NO4		265.131408088	ethyl 3-[(1S)-6,7-dihydroxy-1,2,3,4-tetrahydroisoquinolin-1-yl]propanoate	DEMLUXCVEPUNNW	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q158015	Portulaca oleracea	883494.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Portulacaceae']	['Unknown']	['Portulaca']	['Portulaca oleracea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.978356838226318	1
68593	2349	119	Alkaloids	1.0	Monoterpenoids	0.5	Secoiridoid monoterpenoids	0.5	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110203579	PTQYJKCYXMJBEJ-UHFFFAOYSA-N	InChI=1S/C24H31NO12/c1-2-14-15(4-3-12-7-13(21(31)32)9-25(8-12)5-6-26)16(22(33)34)11-35-23(14)37-24-20(30)19(29)18(28)17(10-27)36-24/h2-4,7,9,11,14-15,17-20,23-24,26-30H,1,5-6,8,10H2,(H,31,32)(H,33,34)	C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)O)C1C=CC1=CC(C(=O)O)=CN(CCO)C1	C24H31NO12	pos_2_2proton1acetonitrile	525.184625432	3-[2-[5-carboxy-3-ethenyl-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-4-yl]ethenyl]-1-(2-hydroxyethyl)-2H-pyridine-5-carboxylic acid	PTQYJKCYXMJBEJ	Terpenoids	Monoterpenoids	Secoiridoid monoterpenoids	http://www.wikidata.org/entity/Q161083	Lonicera japonica	2125.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera japonica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
68564	2348	294	Shikimates and Phenylpropanoids	0.8	Coumarins	0.8	Simple coumarins	0.8	8.0	0.0	MS1_match	http://www.wikidata.org/entity/Q2472366	RODXRVNMMDRFIK-UHFFFAOYSA-N	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-10(12)14-8(6)5-7(9)11/h2-5,11H,1H3	COc1cc2ccc(=O)oc2cc1O	C10H8O4	pos_1_1proton	192.042258736	Scopoletin	RODXRVNMMDRFIK	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q15226555	Lonicera hypoleuca	5746397.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera hypoleuca']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
68556	2347	91	Shikimates and Phenylpropanoids	0.7636363636363637	Flavonoids	0.7454545454545455	Flavonols	0.5818181818181818	3.0	0.4689894	ISDB	http://www.wikidata.org/entity/Q105157808	LVDRTCICIOGGBT-TXIQXSJWSA-N	InChI=1S/C36H36O18/c1-14-32(53-36-30(47)28(45)26(43)23(52-36)13-49-24(42)9-3-15-2-8-19(39)20(40)10-15)29(46)31(48)35(50-14)54-34-27(44)25-21(41)11-18(38)12-22(25)51-33(34)16-4-6-17(37)7-5-16/h2-12,14,23,26,28-32,35-41,43,45-48H,13H2,1H3/b9-3+/t14-,23+,26+,28-,29-,30+,31-,32-,35-,36-/m0/s1	C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O	C36H36O18		756.190164312	[(2R,3S,4S,5R,6S)-6-[(2S,3R,4S,5S,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	LVDRTCICIOGGBT	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q5768150	Rorippa indica	341724.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Cardamineae']	['Rorippa']	['Rorippa indica']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.375957608222961	1
68552	2346	403	Alkaloids	0.5	Monoterpenoids	0.25	Iridoids monoterpenoids	0.25	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105381631	ZQPPJHUOJWNFMW-GLUARIRHSA-N	InChI=1S/C24H36O10/c1-13(2)7-20(27)30-10-17-11-31-23(34-21(28)8-14(3)4)22-18(17)9-19(33-16(6)26)24(22,29)12-32-15(5)25/h11,13-14,18-19,22-23,29H,7-10,12H2,1-6H3/t18-,19+,22-,23+,24-/m1/s1	CC(=O)OC[C@]1(O)[C@H]2[C@H](OC(=O)CC(C)C)OC=C(COC(=O)CC(C)C)[C@H]2C[C@@H]1OC(C)=O	C24H36O10	pos_2_2proton2acetonitrile	484.23084735199984	Didrovaltrate acetoxy hydrin	ZQPPJHUOJWNFMW	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q912252	Valeriana jatamansi	1035981.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana jatamansi']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	3	7.5	1
68545	2345	91	Shikimates and Phenylpropanoids	0.7636363636363637	Flavonoids	0.7454545454545455	Flavonols	0.5818181818181818	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105213635	PREKJVTWKHSPSU-SPDAVFANSA-N	InChI=1S/C36H36O19/c37-12-25-29(45)30(46)32(48)35(53-25)50-13-26-34(55-27(44)6-2-14-1-4-17(38)19(40)7-14)31(47)33(49)36(54-26)51-16-9-21(42)28-22(43)11-23(52-24(28)10-16)15-3-5-18(39)20(41)8-15/h1-11,25-26,29-42,45-49H,12-13H2/b6-2+/t25-,26-,29-,30+,31-,32-,33-,34-,35-,36-/m1/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@@H]1CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	C36H36O19	pos_1_1proton	772.185078932	[(2R,3S,4R,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-4,5-dihydroxy-2-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	PREKJVTWKHSPSU	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q1537828	Lonicera implexa	692207.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera implexa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	2	8.0	1
68546	2345	91	Shikimates and Phenylpropanoids	0.7636363636363637	Flavonoids	0.7454545454545455	Flavonols	0.5818181818181818	4.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105157409	LUGJNXFXIGAHTI-SPDAVFANSA-N	InChI=1S/C36H36O19/c37-12-25-34(55-27(44)6-2-14-1-4-17(38)19(40)7-14)31(47)33(49)35(53-25)50-13-26-29(45)30(46)32(48)36(54-26)51-16-9-21(42)28-22(43)11-23(52-24(28)10-16)15-3-5-18(39)20(41)8-15/h1-11,25-26,29-42,45-49H,12-13H2/b6-2+/t25-,26-,29-,30+,31-,32-,33-,34-,35-,36-/m1/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O)[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1CO	C36H36O19	pos_1_1proton	772.185078932	Implexaflavone	LUGJNXFXIGAHTI	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q1537828	Lonicera implexa	692207.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera implexa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	2	8.0	1
68539	2344	590	Alkaloids	0.6153846153846154	Phenylpropanoids (C6-C3)	0.6153846153846154	Cinnamic acid amides	0.5384615384615384	6.0	0.29680666	ISDB	http://www.wikidata.org/entity/Q82486705	RZZOZECFGLWGQV-UHFFFAOYSA-N	InChI=1S/C16H17NO3/c1-20-13-8-6-12(7-9-13)10-11-17-16(19)14-4-2-3-5-15(14)18/h2-9,18H,10-11H2,1H3,(H,17,19)	COc1ccc(CCNC(=O)c2ccccc2O)cc1	C16H17NO3		271.120843404	2-Hydroxy-N-[2-(4-methoxyphenyl)ethyl]benzamide	RZZOZECFGLWGQV	Amino acids and Peptides	Phenylpropanoids (C6-C3)	Cinnamic acid amides	http://www.wikidata.org/entity/Q15612304	Aniba riparia	6025354.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Aniba']	['Aniba riparia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.68722665309906	1
68488	2339	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104246960	RPMNUQRUHXIGHK-UHFFFAOYSA-N	InChI=1S/C27H30O14/c1-10-20(32)22(34)24(36)26(37-10)41-25-23(35)21(33)18(9-28)40-27(25)38-13-6-14(30)19-15(31)8-16(39-17(19)7-13)11-2-4-12(29)5-3-11/h2-8,10,18,20-30,32-36H,9H2,1H3	CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O	C27H30O14	pos_1_1proton	578.16355564	Apigenin 7-O-neohesperidoside	RPMNUQRUHXIGHK	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q17435143	Lonicera gracilipes	920854.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera gracilipes']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	2	8.0	1
68485	2338	610	Alkaloids	1.0	Tyrosine alkaloids	0.6666666666666666	Isoquinoline alkaloids	0.6666666666666666	3.0	0.53509486	ISDB	http://www.wikidata.org/entity/Q104667682	ZGMORAIVFRLFQJ-ZCFIWIBFSA-N	InChI=1S/C10H13NO2/c1-6-9-7(4-5-11-6)2-3-8(12)10(9)13/h2-3,6,11-13H,4-5H2,1H3/t6-/m1/s1	C[C@H]1NCCc2ccc(O)c(O)c21	C10H13NO2		179.094628656	(1R)-1-methyl-1,2,3,4-tetrahydroisoquinoline-7,8-diol	ZGMORAIVFRLFQJ	Alkaloids	Tyrosine alkaloids	Isoquinoline alkaloids	http://www.wikidata.org/entity/Q13710	Mirabilis jalapa	740466.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Nyctaginaceae']	['Unknown']	['Mirabilis']	['Mirabilis jalapa']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.640379428863525	1
67981	2336	97	Terpenoids	0.9166666666666666	Triterpenoids	0.75	Oleanane triterpenoids	0.5208333333333334	141.0	0.30625948	ISDB	http://www.wikidata.org/entity/Q105020839	GUZAIURHRDPBKE-HIEJAJBWSA-N	InChI=1S/C30H46O3/c1-17(2)18-9-12-22-29(18,7)25(33)16-28(6)19-10-11-21-26(3,4)23(31)13-14-27(21,5)20(19)15-24(32)30(22,28)8/h10,15,17-18,21-23,25,31,33H,9,11-14,16H2,1-8H3/t18-,21+,22-,23-,25-,27-,28-,29-,30-/m1/s1	CC(C)[C@H]1CC[C@@H]2[C@]1(C)[C@H](O)C[C@]1(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC(=O)[C@@]21C	C30H46O3		454.344695332	3alpha,16alpha-Dihydroxyferna-7,9(11)-diene-12-one	GUZAIURHRDPBKE	Terpenoids	Triterpenoids	Fernane and Arborinane triterpenoids	http://www.wikidata.org/entity/Q17435143	Lonicera gracilipes	920854.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera gracilipes']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	2	9.225037932395935	1
65885	2335	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444	9.0	0.81688005	ISDB	http://www.wikidata.org/entity/Q409478	REFJWTPEDVJJIY-UHFFFAOYSA-N	InChI=1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C15H10O7		302.04265266	Quercetin	REFJWTPEDVJJIY	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q160578	Euonymus alatus	601141.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Euonymus']	['Euonymus alatus']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']		['Euonymus']	['Euonymus alatus']	8	3	12.767520189285278	1
65880	2334	54	Alkaloids	0.2777777777777778	Tyrosine alkaloids	0.1111111111111111	Isoquinoline alkaloids	0.08333333333333333	1.0	0.5175325	ISDB	http://www.wikidata.org/entity/Q82230500	CWKBTNZNPCPAPB-UHFFFAOYSA-N	InChI=1S/C19H15NO5/c1-23-14-3-2-11-6-13-12-8-16-15(24-9-25-16)7-10(12)4-5-20(13)19(22)17(11)18(14)21/h2-3,6-8,21H,4-5,9H2,1H3	COc1ccc2cc3n(c(=O)c2c1O)CCc1cc2c(cc1-3)OCO2	C19H15NO5		337.09502258	Oxyberberrubine	CWKBTNZNPCPAPB	Alkaloids	Tyrosine alkaloids	Protoberberine alkaloids	http://www.wikidata.org/entity/Q4078001	Berberis heteropoda	5727764.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Berberidaceae']	['Unknown']	['Berberis']	['Berberis heteropoda']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	7.070130109786987	1
65877	2332	105	Alkaloids	0.30434782608695654	Monoterpenoids	0.21739130434782608	Iridoids monoterpenoids	0.21739130434782608	1.0	0.7199538	ISDB	http://www.wikidata.org/entity/Q105329359	XJZTWYOCNSSOKU-CLFYSBASSA-N	InChI=1S/C15H15NO7/c1-19-9(7-10(17)20-2)11-12(15(18)22-4)16-14-8(5-6-23-14)13(11)21-3/h5-7H,1-4H3/b9-7-	COC(=O)/C=C(\OC)c1c(C(=O)OC)nc2occc2c1OC	C15H15NO7		321.08485182	Furomegistine I	XJZTWYOCNSSOKU	Alkaloids			http://www.wikidata.org/entity/Q18078744	Sarcomelicope megistophylla	6125591.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Sarcomelicope']	['Sarcomelicope megistophylla']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	7.379815101623535	1
65571	2331	138	Terpenoids	1.0	Monoterpenoids	1.0	Iridoids monoterpenoids	1.0	14.0	0.40541327	ISDB	http://www.wikidata.org/entity/Q15426222	AMBQHHVBBHTQBF-UOUCRYGSSA-N	InChI=1S/C17H26O10/c1-6-9(19)3-7-8(15(23)24-2)5-25-16(11(6)7)27-17-14(22)13(21)12(20)10(4-18)26-17/h5-7,9-14,16-22H,3-4H2,1-2H3/t6-,7+,9-,10+,11+,12+,13-,14+,16-,17-/m0/s1	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12	C17H26O10		390.1525970319999	Loganin	AMBQHHVBBHTQBF	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q161584	Lonicera periclymenum	811893.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera periclymenum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	10.121653079986572	1
65570	2330	23	Terpenoids	0.4270833333333333	Monoterpenoids	0.3541666666666667	Secoiridoid monoterpenoids	0.2604166666666667	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104955229	CDVGDLGBEAICDA-UHFFFAOYSA-N	InChI=1S/C23H34O15/c1-3-8-9(4-13-33-7-12-19(37-13)16(27)17(28)21(31)35-12)10(20(30)32-2)6-34-22(8)38-23-18(29)15(26)14(25)11(5-24)36-23/h3,6,8-9,11-19,21-29,31H,1,4-5,7H2,2H3	C=CC1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC1OCC2OC(O)C(O)C(O)C2O1	C23H34O15	pos_1_1proton1ammonium	550.189770388	methyl 3-ethenyl-4-[(6,7,8-trihydroxy-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-2-yl)methyl]-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate	CDVGDLGBEAICDA	Terpenoids	Monoterpenoids	Secoiridoid monoterpenoids	http://www.wikidata.org/entity/Q157699	Lonicera caerulea	1086606.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera caerulea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
65507	2328	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q407857	IKGXIBQEEMLURG-NVPNHPEKSA-N	InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	C27H30O16	pos_1_1proton	610.15338488	Rutin	IKGXIBQEEMLURG	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q3281716	Clematis terniflora	21289.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis terniflora']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']		8	3	9.5	1
65500	2325	294	Shikimates and Phenylpropanoids	0.8	Coumarins	0.8	Simple coumarins	0.8	7.0	0.0	MS1_match	http://www.wikidata.org/entity/Q3058018	ILEDWLMCKZNDJK-UHFFFAOYSA-N	InChI=1S/C9H6O4/c10-6-3-5-1-2-9(12)13-8(5)4-7(6)11/h1-4,10-11H	O=c1ccc2cc(O)c(O)cc2o1	C9H6O4	pos_1_1proton1methanol	178.026608672	Esculetin	ILEDWLMCKZNDJK	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q12837830	Lonicera bournei	5746380.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera bournei']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
65434	2323	127	Terpenoids	0.4	Monoterpenoids	0.3333333333333333	Secoiridoid monoterpenoids	0.2222222222222222	1.0	0.378723	ISDB	http://www.wikidata.org/entity/Q105247125	RXLNMWFWITXARW-UHFFFAOYSA-N	InChI=1S/C13H13NO5/c1-15-8-5-4-7-9(11(8)17-3)14-13-12(10(7)16-2)18-6-19-13/h4-5H,6H2,1-3H3	COc1ccc2c(OC)c3c(nc2c1OC)OCO3	C13H13NO5		263.079372516	5,6,9-Trimethoxy-1,3-dioxa-4-aza-2H-cyclopenta[b]naphthalene	RXLNMWFWITXARW	Alkaloids	Tryptophan alkaloids	Quinoline alkaloids	http://www.wikidata.org/entity/Q15378080	Acanthosyris paulo-alvinii	6041911.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Santalales']	['Santalaceae']	['Unknown']	['Acanthosyris']	['Acanthosyris paulo-alvinii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.514891982078552	1
