	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1965	5753	7.0	0.2650648	ISDB	http://www.wikidata.org/entity/Q25105925	KEOITPILCOILGM-LLJOFIFVSA-N	InChI=1S/C41H66O12/c1-21-28(44)30(46)31(47)33(51-21)53-32-29(45)24(43)19-50-34(32)52-27-11-12-37(4)25(38(27,5)20-42)10-13-40(7)26(37)9-8-22-23-18-36(2,3)14-16-41(23,35(48)49)17-15-39(22,40)6/h8,21,23-34,42-47H,9-20H2,1-7H3,(H,48,49)/t21-,23-,24-,25+,26+,27-,28-,29-,30+,31+,32+,33-,34-,37-,38-,39+,40+,41-/m0/s1	C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	C41H66O12	nan	750.4554275520003	alpha-Hederin	KEOITPILCOILGM	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q10893419	Lonicera macrantha	2125.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	['Lonicera']	nan	7	3	9.560259222984314	1	15	Terpenoids	0.725	Triterpenoids	0.725	Oleanane triterpenoids	0.7
1966	5754	4.0	0.24192819	ISDB	http://www.wikidata.org/entity/Q105269089	UAUUFLADFXKYAU-UHFFFAOYSA-N	InChI=1S/C36H58O8/c1-20-27(40)28(41)29(42)30(43-20)44-26-11-12-32(4)23(33(26,5)18-37)10-13-34(6)24(32)9-8-21-22-16-31(2,3)14-15-36(22,19-38)25(39)17-35(21,34)7/h8-9,20,23-30,37-42H,10-19H2,1-7H3	CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(O)C1O	C36H58O8	nan	618.413168816	2-[[8-Hydroxy-4,8a-bis(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,14a-dodecahydropicen-3-yl]oxy]-6-methyloxane-3,4,5-triol	UAUUFLADFXKYAU	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q10958391	Bupleurum smithii var. parvifolium	657161.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Bupleureae']	['Bupleurum']	['Bupleurum smithii']	Bupleurum smithii var. parvifolium	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	6.467712759971619	1	97	Terpenoids	0.9166666666666666	Triterpenoids	0.75	Oleanane triterpenoids	0.5208333333333334
1967	5756	4.0|4.0|4.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105031729|http://www.wikidata.org/entity/Q104967843|http://www.wikidata.org/entity/Q105150793	HPJJCRNQEWRFQW-ILXVDBEPSA-N|CPYDMLXRLHYXSV-UNKAVFLYSA-N|LEUHYTKFUDEERH-NBJMIBJLSA-N	InChI=1S/C18H22O9/c1-2-26-17(24)18(25)8-13(21)16(14(22)9-18)27-15(23)6-4-10-3-5-11(19)12(20)7-10/h3-7,13-14,16,19-22,25H,2,8-9H2,1H3/t13-,14-,16-,18+/m0/s1|InChI=1S/C18H22O9/c1-25-13-7-10(3-5-11(13)19)4-6-15(21)27-14-9-18(24,17(23)26-2)8-12(20)16(14)22/h3-7,12,14,16,19-20,22,24H,8-9H2,1-2H3/b6-4+/t12-,14-,16-,18+/m0/s1|InChI=1S/C18H22O9/c1-2-26-17(24)18(25)8-13(21)16(23)14(9-18)27-15(22)6-4-10-3-5-11(19)12(20)7-10/h3-7,13-14,16,19-21,23,25H,2,8-9H2,1H3/b6-4+/t13-,14-,16-,18+/m0/s1	CCOC(=O)[C@]1(O)C[C@H](O)[C@@H](OC(=O)C=Cc2ccc(O)c(O)c2)[C@@H](O)C1|COC(=O)[C@]1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H](O)[C@@H](O)C1|CCOC(=O)[C@]1(O)C[C@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)C1	C18H22O9|C18H22O9|C18H22O9	pos_1_1sodium|pos_1_1sodium|pos_1_1sodium	382.126382284|382.126382284|382.126382284	nan|methyl (1R,3S,4S,5S)-1,3,4-trihydroxy-5-[(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoyl]oxycyclohexane-1-carboxylate|(1R)-1alpha,3alpha,4alpha-Trihydroxy-5beta-(3,4-dihydroxycinnamoyloxy)cyclohexanecarboxylic acid ethyl ester	HPJJCRNQEWRFQW|CPYDMLXRLHYXSV|LEUHYTKFUDEERH	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)|Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives|Cinnamic acids and derivatives|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q12837830|http://www.wikidata.org/entity/Q12837830|http://www.wikidata.org/entity/Q12837830	Lonicera bournei|Lonicera bournei|Lonicera bournei	5746380.0|5746380.0|5746380.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']|['Caprifoliaceae']	['Unknown']|['Unknown']|['Unknown']	['Lonicera']|['Lonicera']|['Lonicera']	['Lonicera bournei']|['Lonicera bournei']|['Lonicera bournei']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']|['Caprifoliaceae']	nan|nan|nan	['Lonicera']|['Lonicera']|['Lonicera']	nan|nan|nan	7|7|7	3|3|3	8.5|8.5|8.5	1|1|1	59	Shikimates and Phenylpropanoids	0.17391304347826086	Phenylpropanoids (C6-C3)	0.13043478260869565	Cinnamic acids and derivatives	0.13043478260869565
1968	5762	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q105174803|http://www.wikidata.org/entity/Q105247718	MYCMVOHQQRQCOM-ODXNCKRGSA-N|RYNMWHZLOPICQA-SCWHPQJBSA-N	InChI=1S/C27H38O13/c1-4-15-16(5-6-35-13(3)29)18(25(34)38-19-7-14-8-21(30)36-10-17(14)12(19)2)11-37-26(15)40-27-24(33)23(32)22(31)20(9-28)39-27/h4,11-12,14-17,19-20,22-24,26-28,31-33H,1,5-10H2,2-3H3/t12-,14-,15+,16+,17-,19+,20-,22-,23+,24-,26+,27+/m1/s1|InChI=1S/C27H38O13/c1-10-4-5-12-15(9-37-26(18(10)12)40-27-22(31)21(30)20(29)17(7-28)39-27)23(32)38-16-6-13-14(11(16)2)8-36-25(34)19(13)24(33)35-3/h9-14,16-22,26-31H,4-8H2,1-3H3/t10-,11+,12+,13-,14+,16-,17+,18-,19-,20+,21-,22+,26-,27-/m0/s1	C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O[C@H]2C[C@@H]3CC(=O)OC[C@@H]3[C@H]2C)[C@H]1CCOC(C)=O|COC(=O)[C@H]1C(=O)OC[C@@H]2[C@@H](C)[C@@H](OC(=O)C3=CO[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]4[C@@H]3CC[C@@H]4C)C[C@H]12	C27H38O13|C27H38O13	pos_1_1proton1ammonium|pos_1_1proton1ammonium	570.231241276|570.2312412759999	[(4aR,6S,7R,7aS)-7-methyl-3-oxo-4,4a,5,6,7,7a-hexahydro-1H-cyclopenta[c]pyran-6-yl] (2S,3S,4S)-4-(2-acetyloxyethyl)-3-ethenyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate|Laciniatoside III	MYCMVOHQQRQCOM|RYNMWHZLOPICQA	Terpenoids|Terpenoids	Monoterpenoids|Monoterpenoids	Iridoids monoterpenoids|Iridoids monoterpenoids	http://www.wikidata.org/entity/Q160081|http://www.wikidata.org/entity/Q163681	Abelia chinensis|Dipsacus laciniatus	589178.0|489131.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	['Unknown']|['Unknown']	['Abelia']|['Dipsacus']	['Abelia chinensis']|['Dipsacus laciniatus']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	nan|nan	nan|nan	nan|nan	6|6	3|3	7.5|7.5	1|1	1419	Terpenoids	1.0	Monoterpenoids	1.0	Iridoids monoterpenoids	1.0
1969	5765	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105305218	WHBOJASDMBSUJJ-DRGANMMISA-N	InChI=1S/C55H88O23/c1-24-34(59)38(63)42(67)46(73-24)77-44-35(60)28(58)20-71-48(44)76-33-12-13-51(5)31(52(33,6)23-56)11-14-54(8)32(51)10-9-26-27-19-50(3,4)15-17-55(27,18-16-53(26,54)7)49(69)78-47-43(68)40(65)37(62)30(75-47)22-72-45-41(66)39(64)36(61)29(74-45)21-70-25(2)57/h9,24,27-48,56,58-68H,10-23H2,1-8H3/t24-,27-,28-,29+,30+,31+,32+,33-,34-,35-,36+,37+,38+,39-,40-,41+,42+,43+,44+,45+,46-,47-,48-,51-,52-,53+,54+,55-/m0/s1	CC(=O)OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	C55H88O23	pos_1_1proton	1116.5716390760006	(4R)-23-Hydroxy-3beta-[2-O-(alpha-L-rhamnopyranosyl)-alpha-L-arabinopyranosyloxy]olean-12-en-28-oic acid 6-O-(6-O-acetyl-beta-D-glucopyranosyl)-beta-D-glucopyranosyl ester	WHBOJASDMBSUJJ	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q161083	Lonicera japonica	2125.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera japonica']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	['Lonicera']	nan	7	3	8.5	1	15	Terpenoids	0.725	Triterpenoids	0.725	Oleanane triterpenoids	0.7
1970	5766	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105229417	QWVUOVZJBNQSNS-DDQKOSFYSA-N	InChI=1S/C8H15NO2/c1-9-5-2-6(10)4-7(9)8(11)3-5/h5-8,10-11H,2-4H2,1H3/t5?,6-,7-,8+/m0/s1	CN1C2C[C@H](O)C[C@H]1[C@H](O)C2	C8H15NO2	pos_2MNa	157.11027872	(3S,5S,6R)-8-methyl-8-azabicyclo[3.2.1]octane-3,6-diol	QWVUOVZJBNQSNS	Alkaloids	Ornithine alkaloids	Tropane alkaloids	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	3	7.5	1	718	Alkaloids	0.25	Ornithine alkaloids	0.25	Tropane alkaloids	0.25
1971	5767	1.0	0.22541216	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	QPHICNLPZQPLCU	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9016486406326294	1	240	Terpenoids	0.2	Triterpenoids	0.12	Friedelane triterpenoids	0.08
1972	5768	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q5971737|http://www.wikidata.org/entity/Q16676086	UJPPXNXOEVDSRW-UHFFFAOYSA-N|FLIACVVOZYBSBS-UHFFFAOYSA-N	InChI=1S/C15H30O2/c1-4-5-6-7-8-9-10-11-12-13-15(16)17-14(2)3/h14H,4-13H2,1-3H3|InChI=1S/C17H34O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19-2/h3-16H2,1-2H3	CCCCCCCCCCCC(=O)OC(C)C|CCCCCCCCCCCCCCCC(=O)OC	C15H30O2|C17H34O2	pos_1_1proton1ethylamine|pos_1_1proton1ammonium	242.2245802|270.255880328	Isopropyl dodecanoate|Methyl palmitate	UJPPXNXOEVDSRW|FLIACVVOZYBSBS	Fatty acids|Fatty acids	Fatty esters|Fatty esters	Wax monoesters|Wax monoesters	http://www.wikidata.org/entity/Q161083|http://www.wikidata.org/entity/Q161083	Lonicera japonica|Lonicera japonica	2125.0|2125.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	['Unknown']|['Unknown']	['Lonicera']|['Lonicera']	['Lonicera japonica']|['Lonicera japonica']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	nan|nan	['Lonicera']|['Lonicera']	nan|nan	7|7	1|1	7.5|7.5	1|1	264	Fatty acids	0.5217391304347826	Fatty acyls	0.30434782608695654	Fatty aldehydes	0.21739130434782608
1973	5772	1.0	0.23231219	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	QFVKRCNWCDNNRR	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9292487502098083	1	365	Terpenoids	0.3333333333333333	Steroids	0.2222222222222222	Bufadienolides	0.2222222222222222
1974	5775	12.0	0.0	MS1_match	http://www.wikidata.org/entity/Q115947135	SNXPWYFWAZVIAU-UHFFFAOYSA-N	InChI=1S/C22H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24-4-2/h8-9,11-12,14-15,17-18H,3-7,10,13,16,19-21H2,1-2H3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC	C22H36O2	pos_2_2proton	332.271530392	(5Z,8Z,11Z,14Z)-Ethyl icosa-5,8,11,14-tetraenoate	SNXPWYFWAZVIAU	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	3	7.5	1	785	Fatty acids	1.0	Monoterpenoids	1.0	Wax monoesters	1.0
1975	5782	7.0|7.0|7.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104395891|http://www.wikidata.org/entity/Q110191358|http://www.wikidata.org/entity/Q110192207	XWOHZIIPBYAMJX-KHBMLBSESA-N|NGJFTIGDSFYTPY-UHFFFAOYSA-N|HJTVDWWIPXDJBB-UHFFFAOYSA-N	InChI=1S/C11H16O5/c1-5-8(12)3-6-7(10(13)15-2)4-16-11(14)9(5)6/h4-6,8-9,11-12,14H,3H2,1-2H3/t5-,6+,8-,9+,11+/m0/s1|InChI=1S/C11H16O5/c1-11-7(12)3-5-6(4-15-11)10(14-2)16-9(13)8(5)11/h5-8,10,12H,3-4H2,1-2H3|InChI=1S/C11H16O5/c1-6(5-12)7-4-8(13)11(2,15)9(7)10(14)16-3/h5,7-9,13,15H,1,4H2,2-3H3	COC(=O)C1=CO[C@@H](O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12|COC1OC(=O)C2C3CC(O)C2(C)OCC13|C=C(C=O)C1CC(O)C(C)(O)C1C(=O)OC	C11H16O5|C11H16O5|C11H16O5	pos_1_1proton1acetonitrile|pos_1_1proton1acetonitrile|pos_1_1proton1acetonitrile	228.099773612|228.099773612|228.099773612	Loganetin|5-Hydroxy-11-methoxy-4-methyl-3,10-dioxatricyclo[5.4.0.04,8]undecan-9-one|Methyl 2,3-dihydroxy-2-methyl-5-(3-oxoprop-1-en-2-yl)cyclopentane-1-carboxylate	XWOHZIIPBYAMJX|NGJFTIGDSFYTPY|HJTVDWWIPXDJBB	Terpenoids|Terpenoids|Terpenoids	Monoterpenoids|Monoterpenoids|Monoterpenoids	Iridoids monoterpenoids|Iridoids monoterpenoids|Iridoids monoterpenoids	http://www.wikidata.org/entity/Q163681|http://www.wikidata.org/entity/Q912252|http://www.wikidata.org/entity/Q912252	Dipsacus laciniatus|Valeriana jatamansi|Valeriana jatamansi	489131.0|1035981.0|1035981.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']|['Caprifoliaceae']	['Unknown']|['Unknown']|['Unknown']	['Dipsacus']|['Valeriana']|['Valeriana']	['Dipsacus laciniatus']|['Valeriana jatamansi']|['Valeriana jatamansi']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']|['Caprifoliaceae']	nan|nan|nan	nan|nan|nan	nan|nan|nan	6|6|6	3|3|3	7.5|7.5|7.5	1|1|1	344	Alkaloids	0.75	Monoterpenoids	0.5	Iridoids monoterpenoids	0.5
1976	5787	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q63398496	OVSQVDMCBVZWGM-LVWULRLVSA-N	InChI=1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18+,21-/m0/s1	O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C21H20O12	pos_1_1proton1ethylamine	464.09547608	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	OVSQVDMCBVZWGM	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q4993265	Clematis stans	21283.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis stans']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	nan	8	3	9.5	1	693	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0
1977	5790	1.0	0.935073	ISDB	http://www.wikidata.org/entity/Q105112718	IGLUNMMNDNWZOA-UHFFFAOYSA-N	InChI=1S/C23H22O13/c1-8(24)33-7-15-17(29)19(31)20(32)23(35-15)36-22-18(30)16-13(28)5-10(25)6-14(16)34-21(22)9-2-3-11(26)12(27)4-9/h2-6,15,17,19-20,23,25-29,31-32H,7H2,1H3	CC(=O)OCC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	C23H22O13	nan	506.106040764	Quercetin-3-O-glucosyl-6''-acetate	IGLUNMMNDNWZOA	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q202532	Peucedanum ostruthium	435990.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Selineae']	['Peucedanum']	['Peucedanum ostruthium']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	9.240292072296143	1	1279	Shikimates and Phenylpropanoids	0.6666666666666666	Flavonoids	0.6666666666666666	Flavonols	0.6666666666666666
1978	5791	1.0	0.5450342	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	PKGTXGSNXHEECJ	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.1801369190216064	1	430	Fatty acids	0.6666666666666666	Fatty acyls	0.5	Oxygenated hydrocarbons	0.5
1979	5795	2.0	0.7665998	ISDB	http://www.wikidata.org/entity/Q105035112	HXQHFNIKBKZGRP-UHFFFAOYSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,13-14H,2-5,8,11-12,15-17H2,1H3,(H,19,20)	CCCCCC=CCC=CCCC=CCCCC(=O)O	C18H30O2	nan	278.2245802	5,9,12-Octadecatrienic acid	HXQHFNIKBKZGRP	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q17712824	Teucrium depressum	3882648.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Teucrium']	['Teucrium cubense']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.566399097442627	1	28	Fatty acids	1.0	Fatty Acids and Conjugates	0.9230769230769231	Unsaturated fatty acids	0.6923076923076923
1980	5796	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q105168582|http://www.wikidata.org/entity/Q17099497	MNTSOBLYWJLVEK-UHFFFAOYSA-N|NNPGECDACGBKDH-UHFFFAOYSA-N	InChI=1S/C30H18O10/c31-16-8-20(34)29-22(36)12-25(39-27(29)10-16)14-1-4-18(5-2-14)38-24-6-3-15(7-19(24)33)26-13-23(37)30-21(35)9-17(32)11-28(30)40-26/h1-13,31-35H|InChI=1S/C30H18O10/c31-16-8-20(34)29-22(36)12-24(39-27(29)10-16)14-1-4-18(5-2-14)38-26-7-15(3-6-19(26)33)25-13-23(37)30-21(35)9-17(32)11-28(30)40-25/h1-13,31-35H	O=c1cc(-c2ccc(Oc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(Oc3cc(-c4cc(=O)c5c(O)cc(O)cc5o4)ccc3O)cc2)oc2cc(O)cc(O)c12	C30H18O10|C30H18O10	pos_1_1proton|pos_1_1proton	538.089996776|538.0899967759999	2-[4-[4-(5,7-Dihydroxy-4-oxochromen-2-yl)-2-hydroxyphenoxy]phenyl]-5,7-dihydroxychromen-4-one|Ochnaflavone	MNTSOBLYWJLVEK|NNPGECDACGBKDH	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Flavonoids|Flavonoids	Flavones|Flavones	http://www.wikidata.org/entity/Q161083|http://www.wikidata.org/entity/Q161083	Lonicera japonica|Lonicera japonica	2125.0|2125.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	['Unknown']|['Unknown']	['Lonicera']|['Lonicera']	['Lonicera japonica']|['Lonicera japonica']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Dipsacales']|['Dipsacales']	['Caprifoliaceae']|['Caprifoliaceae']	nan|nan	['Lonicera']|['Lonicera']	nan|nan	7|7	3|3	8.5|8.5	1|1	957	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavones	1.0
