CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
407	411	11	0.7764	-311.122
411	487	11	0.755	46.043
323	411	11	0.7247	-36.073
333	408	11	0.7125	18.010
407	487	11	0.7212	-265.079
408	411	11	0.8236	-149.069
400	411	11	0.8695	-2.016
323	324	11	0.7694	-28.031
812	860	12	0.7627	4.906
716	773	12	0.8657	-102.067
739	930	12	0.9558	-102.083
636	860	12	0.8488	-260.216
651	773	12	0.8896	-284.198
636	739	12	0.8758	-160.145
669	796	12	0.7301	-254.166
651	716	12	0.82	-182.131
739	860	12	0.8969	-100.071
773	812	12	0.8279	21.092
669	739	12	0.7586	-182.129
669	753	12	0.7623	-332.198
716	796	12	0.8659	-48.035
796	860	12	0.9023	-28.034
796	930	12	0.9579	-30.046
753	773	12	0.9633	24.000
716	753	12	0.8829	-126.067
716	739	12	0.8711	24.002
753	860	12	0.9243	49.998
636	796	12	0.8637	-232.182
651	860	12	0.8593	-258.200
651	930	12	0.899	-260.212
716	930	12	0.8844	-78.081
753	796	12	0.9567	78.032
716	860	12	0.8327	-76.069
716	809	12	0.8588	-74.051
651	753	12	0.9064	-308.198
636	809	12	0.8417	-258.198
636	930	12	0.8814	-262.228
636	773	12	0.874	-286.214
636	753	12	0.8864	-310.214
773	796	12	0.9404	54.032
739	796	12	0.9336	-72.037
739	809	12	0.9063	-98.053
636	716	12	0.804	-184.147
739	753	12	0.9572	-150.069
669	809	12	0.7108	-280.182
773	860	12	0.9021	25.998
651	669	12	0.8759	24.000
651	796	12	0.8778	-230.167
860	930	12	0.9389	-2.012
636	651	12	0.9409	-2.016
809	930	12	0.945	-4.030
753	930	12	0.9811	47.986
716	812	12	0.7884	-80.975
651	739	12	0.8987	-158.130
739	773	12	0.9382	-126.069
809	860	12	0.946	-2.018
753	809	12	0.9388	52.016
773	809	12	0.9156	28.016
773	930	12	0.9598	23.986
796	809	12	0.9143	-26.016
636	669	12	0.8879	21.984
651	809	12	0.8569	-256.182
812	930	12	0.8329	2.894
336	510	13	0.9494	-28.030
510	570	13	0.83	-114.069
336	570	13	0.8095	-142.099
85	94	16	0.798	-276.085
688	787	18	0.8087	-220.148
712	756	18	0.7691	1.009
780	781	18	0.8314	-17.002
784	786	18	0.7292	-2.016
709	710	18	0.7881	-18.010
688	781	18	0.804	-175.150
783	786	18	0.7915	-18.011
678	787	18	0.7733	-246.163
678	835	18	0.7597	-10.022
779	782	18	0.8164	-55.007
647	678	18	0.7711	-40.031
632	756	18	0.7649	0.001
707	710	18	0.8204	1.006
661	710	18	0.7473	-0.001
779	787	18	0.7975	-27.997
678	686	18	0.7594	-8.005
661	709	18	0.7858	18.010
687	779	18	0.7757	-193.159
678	783	18	0.7628	-182.147
782	783	18	0.7685	91.027
697	776	18	0.7222	-1.008
707	782	18	0.8339	-56.016
687	781	18	0.8084	-176.158
687	696	18	0.7964	-9.013
782	886	18	0.7917	57.995
661	707	18	0.7912	-1.007
688	782	18	0.8245	-247.158
783	787	18	0.7936	-64.017
646	756	18	0.904	0.001
783	886	18	0.7696	-33.032
688	707	18	0.8286	-191.143
661	756	18	0.805	-15.994
709	786	18	0.7281	-2.016
686	687	18	0.778	-17.002
646	675	18	0.7536	190.136
781	886	18	0.7885	-14.014
686	780	18	0.8188	-176.157
786	788	18	0.7281	-57.025
686	688	18	0.8428	-18.010
696	886	18	0.7717	-181.158
688	696	18	0.8069	-8.006
779	781	18	0.8614	17.001
688	779	18	0.8383	-192.151
696	783	18	0.7997	-148.126
696	697	18	0.769	-17.003
696	763	18	0.7967	0.000
781	782	18	0.8516	-72.009
696	780	18	0.8048	-150.142
782	787	18	0.8097	27.011
646	661	18	0.7727	15.995
707	781	18	0.8612	15.993
661	786	18	0.7369	15.994
646	709	18	0.7223	34.005
707	779	18	0.8475	-1.008
687	780	18	0.7993	-159.155
687	688	18	0.8283	-1.008
780	782	18	0.8221	-89.011
707	780	18	0.8477	32.995
712	757	18	0.7346	0.001
632	661	18	0.7402	15.995
710	779	18	0.8146	-2.014
678	688	18	0.8097	-26.015
687	782	18	0.7809	-248.166
675	756	18	0.7658	-190.135
709	756	18	0.7397	-34.004
786	787	18	0.7647	-46.006
779	780	18	0.8586	34.004
688	780	18	0.867	-158.147
678	687	18	0.7765	-25.008
678	696	18	0.7893	-34.021
710	756	18	0.7774	-15.993
696	782	18	0.7836	-239.153
763	776	18	0.7824	-18.010
696	707	18	0.7955	-183.137
687	707	18	0.809	-192.151
686	779	18	0.7869	-210.161
787	886	18	0.7746	30.984
686	781	18	0.7532	-193.160
707	886	18	0.8059	1.979
710	781	18	0.7658	14.987
697	763	18	0.7471	17.003
316	370	19	0.789	-24.000
316	435	19	0.7484	-114.031
315	409	19	0.7833	145.027
316	409	19	0.9033	162.053
370	474	19	0.8227	162.053
435	492	19	0.7522	-114.031
315	316	19	0.8099	-17.026
409	497	19	0.78	-114.031
106	115	20	0.832	-33.984
28	115	20	0.8052	-19.993
196	206	20	0.8235	-33.984
34	46	20	0.9641	-0.011
43	47	20	0.8292	-18.010
88	116	20	0.8586	15.994
106	299	20	0.8415	-113.084
115	116	20	0.8391	-276.085
34	115	20	0.8144	-20.005
196	299	20	0.9285	-14.016
28	34	20	0.9641	0.012
28	46	20	1.0	0.001
44	46	20	0.8075	0.984
34	44	20	0.8254	-0.995
46	115	20	0.8052	-19.994
43	115	20	0.875	-36.036
44	62	20	0.8219	16.990
34	43	20	0.8147	16.031
359	391	21	0.9404	-30.010
234	429	21	0.7733	162.090
378	429	21	0.8025	132.078
391	458	21	0.8284	-86.001
234	391	21	0.9057	162.054
391	429	21	0.8412	0.036
234	364	21	0.7493	0.040
364	429	21	0.7095	162.050
364	391	21	0.7354	162.014
364	378	21	0.7092	29.972
234	378	21	0.8305	30.012
308	361	21	0.7013	12.987
300	308	21	0.9012	132.042
308	391	21	0.9465	-14.015
234	458	21	0.805	76.054
308	359	21	0.9763	15.995
378	391	21	0.9071	132.042
300	378	21	0.9312	-14.016
663	683	22	0.7459	162.052
621	623	23	0.8676	-45.058
620	621	23	0.8585	17.027
618	620	23	0.9193	14.016
618	621	23	0.8519	31.042
620	623	23	0.934	-28.031
618	623	23	0.9462	-14.016
65	79	24	0.9761	18.010
63	65	24	0.9643	48.021
98	103	24	0.946	4.031
65	131	24	0.9254	-258.074
74	79	24	0.966	180.063
72	74	24	0.9058	-305.085
63	78	24	0.8904	150.089
74	78	24	0.9134	264.121
63	79	24	0.9691	66.032
63	72	24	0.9011	191.053
72	78	24	0.8834	-40.964
65	74	24	0.9677	-162.053
74	131	24	0.9267	-96.022
65	78	24	0.9216	102.068
78	79	24	0.9145	-84.058
72	79	24	0.9124	-125.022
79	131	24	0.9365	-276.085
63	71	24	0.8182	342.116
79	98	24	0.9707	15.995
65	72	24	0.9156	143.032
63	74	24	0.9562	-114.031
71	74	24	0.8507	-456.148
600	603	25	0.9093	1.003
799	862	26	0.9122	-54.048
778	907	26	0.8203	37.979
816	823	26	0.7576	-26.015
854	907	26	0.8593	21.985
802	932	26	0.8464	-12.038
799	845	26	0.9006	-28.032
862	889	26	0.8468	-2.013
816	868	26	0.7773	21.984
811	934	26	0.892	19.968
826	889	26	0.8524	-4.029
816	887	26	0.7957	-30.046
889	934	26	0.8518	50.013
897	907	26	0.8475	50.014
865	897	26	0.8866	-2.014
865	874	26	0.8941	50.017
802	874	26	0.8607	42.010
802	887	26	0.8215	15.995
887	917	26	0.8398	-2.017
802	844	26	0.856	44.024
799	889	26	0.8352	-56.061
846	862	26	0.8787	-24.008
826	845	26	0.8594	23.999
845	865	26	0.8464	138.054
802	917	26	0.812	13.978
811	846	26	0.8902	-4.024
799	826	26	0.8933	-52.031
907	917	26	0.824	-26.016
799	934	26	0.9425	-6.047
844	917	26	0.8742	-30.046
874	907	26	0.8667	-2.017
844	932	26	0.8595	-56.062
814	889	26	0.8074	-42.046
854	887	26	0.8447	-2.014
874	932	26	0.8863	-54.049
814	846	26	0.8433	-16.025
862	934	26	0.9278	48.000
778	874	26	0.8341	39.996
778	854	26	0.8486	15.994
826	934	26	0.9084	45.984
907	932	26	0.866	-52.031
846	889	26	0.8188	-26.021
799	811	26	0.8889	-26.015
854	865	26	0.9267	-26.015
802	897	26	0.8711	-10.021
814	826	26	0.843	-38.016
874	887	26	0.8693	-26.016
811	814	26	0.8766	12.000
778	897	26	0.855	-12.035
865	887	26	0.8321	24.001
743	772	26	0.796	-28.031
844	865	26	0.9042	-52.031
854	932	26	0.8794	-30.047
846	934	26	0.8876	23.992
778	865	26	0.851	-10.021
802	907	26	0.8474	39.993
814	862	26	0.8719	-40.033
811	826	26	0.8823	-26.016
844	897	26	0.9047	-54.045
799	814	26	0.8336	-14.015
865	932	26	0.8686	-4.031
772	887	26	0.8415	15.995
811	862	26	0.8907	-28.032
743	861	26	0.7321	1.977
778	946	26	0.7844	-2.053
874	897	26	0.9105	-52.031
778	802	26	0.8588	-2.015
845	862	26	0.8672	-26.016
826	846	26	0.8584	21.992
868	907	26	0.8172	-28.031
874	917	26	0.8505	-28.033
845	932	26	0.8203	134.022
802	865	26	0.8753	-8.007
778	932	26	0.8367	-14.053
854	874	26	0.9209	24.002
772	917	26	0.8355	13.977
844	874	26	0.877	-2.013
845	897	26	0.8519	136.039
897	932	26	0.8893	-2.017
887	897	26	0.8733	-26.016
814	934	26	0.8634	7.968
816	844	26	0.8742	-2.017
865	907	26	0.8694	48.000
844	887	26	0.9119	-28.029
854	897	26	0.94	-28.029
932	946	26	0.867	12.000
826	862	26	0.9253	-2.016
844	854	26	0.916	-26.016
802	854	26	0.8683	18.008
811	889	26	0.8577	-30.045
816	854	26	0.9247	-28.032
845	934	26	0.9017	21.985
844	907	26	0.8445	-4.031
799	846	26	0.8698	-30.039
643	644	28	0.8118	17.026
199	301	29	0.8303	15.994
909	915	32	1.0	0.008
751	941	33	0.7861	15.995
871	941	33	0.7036	1.979
871	892	33	0.753	-12.000
172	256	34	0.9211	15.995
147	444	36	0.7491	-82.077
148	348	36	0.8277	-114.068
147	148	36	0.8143	-18.011
166	175	37	0.8901	17.027
728	806	38	0.7367	-0.039
744	791	38	0.8021	-14.016
728	791	38	0.8428	13.978
10	13	40	0.7803	-180.063
10	24	40	0.7848	-162.053
13	24	40	0.8041	18.011
86	340	41	0.8781	-124.110
448	467	42	0.8593	-2.016
503	563	43	0.7535	-75.069
428	631	44	0.8308	29.974
931	947	44	0.7306	-112.125
807	931	44	0.7468	56.063
428	952	44	0.7109	-206.240
616	631	44	0.9015	-2.016
807	952	44	0.8192	72.058
616	807	44	0.7414	-310.288
807	947	44	0.7025	-56.062
931	952	44	0.7274	15.995
616	952	44	0.8026	-238.230
428	616	44	0.8829	31.990
947	952	44	0.7065	128.120
721	722	45	0.7031	-28.031
8	9	46	0.8173	-18.011
77	92	48	0.9302	0.097
454	477	49	0.7419	-45.057
628	649	50	0.7329	-28.031
157	367	53	0.7691	31.991
342	443	53	0.8386	19.970
342	367	53	0.7283	-14.015
556	587	53	0.7856	46.042
193	512	53	0.7066	-242.115
193	342	53	0.8403	-48.001
193	358	53	0.8527	-26.017
193	443	53	0.8686	-28.030
342	358	53	0.9145	21.984
443	512	53	0.7045	-214.084
235	358	53	0.7061	63.959
512	556	53	0.7338	162.052
358	443	53	0.8462	-2.014
154	156	54	0.83	15.995
156	191	54	0.8173	162.054
142	191	54	0.7753	-27.995
550	588	56	0.8421	46.042
732	775	57	0.8546	-14.015
713	775	57	0.7171	9.986
713	754	57	0.7221	-14.012
713	732	57	0.8307	24.001
754	775	57	0.7714	23.998
553	554	58	0.824	-44.026
560	561	58	0.7813	-44.026
553	558	58	0.7251	-88.055
553	560	58	0.768	-132.080
558	560	58	0.7515	-44.026
553	561	58	0.7656	-176.107
558	561	58	0.7309	-88.052
554	558	58	0.7541	-44.028
554	560	58	0.7955	-88.054
